# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
4 0 12 62.53237556 3.182358753 0.0653967805 1501.130518
4 0 13 57.74567028 3.181563522 0.07335132257 1460.016801
4 0 14 67.94692768 3.183321698 0.07259870901 1447.769507
4 0 15 66.45050715 3.182197731 0.0729312789 1455.715613
4 0 16 76.45034837 3.181855919 0.06564874056 1465.483274
4 0 17 79.30620217 3.18259757 0.06791507704 1484.39303
4 0 18 87.12352168 3.182654215 0.06731835666 1458.076063
4 0 19 82.57597163 3.182204097 0.07226116451 1463.394456
4 0 20 99.68481417 3.182229995 0.06261472091 1464.484246
4 0 21 105.637423 3.18175114 0.06245934657 1535.231962
4 0 22 105.4137405 3.181618475 0.06384027928 1491.05762
4 0 23 101.0289632 3.181797148 0.06600141751 1417.751109
4 0 24 107.5219694 3.182012436 0.06342577605 1507.342678
4 0 25 114.9236516 3.182082557 0.05988627278 1535.283191
4 0 26 128.420835 3.182506971 0.05606080539 1530.632979
4 0 27 104.5135495 3.182068201 0.06312928184 1439.878655
4 0 28 129.1820354 3.182298595 0.05955247204 1530.429185
4 0 29 143.3010903 3.181576469 0.05453337118 1513.706988
4 0 30 130.3441603 3.182156092 0.05348457216 1622.914423
4 0 31 91.66590998 3.182262745 0.07200583787 1416.757225
4 1 0 441.7363134 3.182385445 0.1111843346 1475.704813
4 1 1 319.1965019 3.181614601 0.1077506797 1465.22067
4 1 2 457.9387661 3.181597597 0.1035080675 1455.300432
4 1 3 368.1675303 3.182149132 0.1080132666 1532.923208
