Angle [deg]1	CM	Angle [deg]2	Lab (0->) 40Ar	Angle [deg]3	Lab (0<-) 40Ar	Angle [deg]4	Lab (0->)  1H	Angle [deg]5	Lab (0<-)  1H	
86.737700	29.8934   	0.722168	2.56055e+06	0.722168	13174.7   	43.401562	70.4731   	43.401562	70.4731   	
86.917550	29.6957   	0.723563	2.54098e+06	0.723563	13191.1   	43.491503	70.7882   	43.491503	70.7882   	
87.097400	29.4999   	0.724958	2.52161e+06	0.724958	13207.6   	43.581444	71.1056   	43.581444	71.1056   	
87.277250	29.306    	0.726352	2.50242e+06	0.726352	13224.1   	43.671385	71.4255   	43.671385	71.4255   	
87.457100	29.114    	0.727747	2.48341e+06	0.727747	13240.7   	43.761326	71.7479   	43.761326	71.7479   	
87.636950	28.9239   	0.729141	2.46458e+06	0.729141	13257.3   	43.851267	72.0727   	43.851267	72.0727   	
87.816800	28.7356   	0.730536	2.44594e+06	0.730536	13274.1   	43.941208	72.4      	43.941208	72.4      	
87.996650	28.549    	0.731930	2.42747e+06	0.731930	13290.9   	44.031149	72.7298   	44.031149	72.7298   	
88.176500	28.3643   	0.733325	2.40917e+06	0.733325	13307.8   	44.121090	73.0622   	44.121090	73.0622   	
88.356350	28.1814   	0.734719	2.39105e+06	0.734719	13324.7   	44.211031	73.3972   	44.211031	73.3972   	
88.536200	28.0002   	0.736114	2.3731e+06	0.736114	13341.8   	44.300972	73.7348   	44.300972	73.7348   	
88.716050	27.8207   	0.737508	2.35532e+06	0.737508	13358.9   	44.390913	74.075    	44.390913	74.075    	
88.895900	27.6429   	0.738903	2.33771e+06	0.738903	13376.1   	44.480854	74.4178   	44.480854	74.4178   	
89.075750	27.4669   	0.740298	2.32026e+06	0.740298	13393.3   	44.570795	74.7633   	44.570795	74.7633   	
89.255600	27.2925   	0.741692	2.30298e+06	0.741692	13410.7   	44.660736	75.1115   	44.660736	75.1115   	
89.435450	27.1197   	0.743087	2.28586e+06	0.743087	13428.1   	44.750677	75.4624   	44.750677	75.4624   	
89.615300	26.9486   	0.744481	2.2689e+06	0.744481	13445.5   	44.840618	75.8161   	44.840618	75.8161   	
89.795150	26.779    	0.745876	2.25209e+06	0.745876	13463.1   	44.930559	76.1725   	44.930559	76.1725   	
89.975000	26.6111   	0.747270	2.23545e+06	0.747270	13480.7   	45.020500	76.5318   	45.020500	76.5318   	
90.154850	26.4448   	0.748665	2.21896e+06	0.748665	13498.4   	45.110441	76.8939   	45.110441	76.8939   	
90.334700	26.28     	0.750059	2.20262e+06	0.750059	13516.2   	45.200382	77.2588   	45.200382	77.2588   	
90.514550	26.1167   	0.751454	2.18643e+06	0.751454	13534.1   	45.290323	77.6267   	45.290323	77.6267   	
90.694400	25.955    	0.752848	2.17039e+06	0.752848	13552     	45.380264	77.9974   	45.380264	77.9974   	
90.874250	25.7947   	0.754243	2.1545e+06	0.754243	13570.1   	45.470205	78.3711   	45.470205	78.3711   	
91.054100	25.636    	0.755637	2.13876e+06	0.755637	13588.2   	45.560146	78.7478   	45.560146	78.7478   	
91.233950	25.4787   	0.757032	2.12316e+06	0.757032	13606.4   	45.650087	79.1275   	45.650087	79.1275   	
91.413800	25.3229   	0.758427	2.10771e+06	0.758427	13624.6   	45.740028	79.5102   	45.740028	79.5102   	
91.593650	25.1685   	0.759821	2.0924e+06	0.759821	13642.9   	45.829969	79.896    	45.829969	79.896    	
91.773500	25.0156   	0.761216	2.07722e+06	0.761216	13661.4   	45.919910	80.2848   	45.919910	80.2848   	
91.953350	24.864    	0.762610	2.06219e+06	0.762610	13679.9   	46.009851	80.6768   	46.009851	80.6768   	
92.133200	24.7138   	0.764005	2.04729e+06	0.764005	13698.5   	46.099792	81.072    	46.099792	81.072    	
92.313050	24.565    	0.765399	2.03253e+06	0.765399	13717.2   	46.189733	81.4703   	46.189733	81.4703   	
92.492900	24.4176   	0.766794	2.01791e+06	0.766794	13735.9   	46.279674	81.8719   	46.279674	81.8719   	
92.672750	24.2715   	0.768188	2.00341e+06	0.768188	13754.7   	46.369615	82.2767   	46.369615	82.2767   	
92.852600	24.1267   	0.769583	1.98905e+06	0.769583	13773.7   	46.459556	82.6848   	46.459556	82.6848   	
93.032450	23.9833   	0.770977	1.97481e+06	0.770977	13792.7   	46.549497	83.0962   	46.549497	83.0962   	
93.212300	23.8411   	0.772372	1.96071e+06	0.772372	13811.8   	46.639438	83.5109   	46.639438	83.5109   	
93.392150	23.7003   	0.773766	1.94673e+06	0.773766	13830.9   	46.729379	83.9291   	46.729379	83.9291   	
93.572000	23.5607   	0.775161	1.93288e+06	0.775161	13850.2   	46.819320	84.3507   	46.819320	84.3507   	
93.751850	23.4223   	0.776556	1.91915e+06	0.776556	13869.5   	46.909261	84.7757   	46.909261	84.7757   	
93.931700	23.2852   	0.777950	1.90555e+06	0.777950	13889     	46.999202	85.2042   	46.999202	85.2042   	
94.111550	23.1494   	0.779345	1.89206e+06	0.779345	13908.5   	47.089143	85.6363   	47.089143	85.6363   	
94.291400	23.0147   	0.780739	1.8787e+06	0.780739	13928.1   	47.179084	86.0719   	47.179084	86.0719   	
94.471250	22.8812   	0.782134	1.86545e+06	0.782134	13947.8   	47.269025	86.5111   	47.269025	86.5111   	
94.651100	22.749    	0.783528	1.85233e+06	0.783528	13967.6   	47.358966	86.9539   	47.358966	86.9539   	
94.830950	22.6179   	0.784923	1.83932e+06	0.784923	13987.4   	47.448907	87.4005   	47.448907	87.4005   	
95.010800	22.488    	0.786317	1.82642e+06	0.786317	14007.4   	47.538848	87.8507   	47.538848	87.8507   	
95.190650	22.3592   	0.787712	1.81364e+06	0.787712	14027.5   	47.628789	88.3047   	47.628789	88.3047   	
95.370500	22.2316   	0.789106	1.80098e+06	0.789106	14047.6   	47.718730	88.7625   	47.718730	88.7625   	
95.550350	22.1051   	0.790501	1.78842e+06	0.790501	14067.8   	47.808671	89.2241   	47.808671	89.2241   	
95.730200	21.9797   	0.791896	1.77597e+06	0.791896	14088.2   	47.898612	89.6896   	47.898612	89.6896   	
95.910050	21.8554   	0.793290	1.76364e+06	0.793290	14108.6   	47.988553	90.159    	47.988553	90.1589   	
96.089900	21.7322   	0.794685	1.75141e+06	0.794685	14129.1   	48.078494	90.6323   	48.078494	90.6323   	
96.269750	21.6101   	0.796079	1.73929e+06	0.796079	14149.7   	48.168435	91.1096   	48.168435	91.1096   	
96.449600	21.4891   	0.797474	1.72728e+06	0.797474	14170.4   	48.258376	91.591    	48.258376	91.591    	
96.629450	21.3691   	0.798868	1.71537e+06	0.798868	14191.2   	48.348317	92.0765   	48.348317	92.0765   	
96.809300	21.2501   	0.800263	1.70356e+06	0.800263	14212.1   	48.438258	92.566    	48.438258	92.566    	
96.989150	21.1322   	0.801657	1.69186e+06	0.801657	14233     	48.528199	93.0598   	48.528199	93.0598   	
97.169000	21.0153   	0.803052	1.68026e+06	0.803052	14254.1   	48.618140	93.5577   	48.618140	93.5577   	
97.348850	20.8995   	0.804446	1.66876e+06	0.804446	14275.3   	48.708081	94.0599   	48.708081	94.0599   	
97.528700	20.7846   	0.805841	1.65735e+06	0.805841	14296.6   	48.798022	94.5664   	48.798022	94.5664   	
97.708550	20.6707   	0.807235	1.64605e+06	0.807235	14317.9   	48.887963	95.0773   	48.887963	95.0773   	
97.888400	20.5578   	0.808630	1.63485e+06	0.808630	14339.4   	48.977904	95.5925   	48.977904	95.5925   	
98.068250	20.4459   	0.810025	1.62374e+06	0.810025	14361     	49.067845	96.1122   	49.067845	96.1122   	
98.248100	20.3349   	0.811419	1.61272e+06	0.811419	14382.6   	49.157786	96.6364   	49.157786	96.6364   	
98.427950	20.2249   	0.812814	1.6018e+06	0.812814	14404.4   	49.247727	97.1651   	49.247727	97.1651   	
98.607800	20.1158   	0.814208	1.59098e+06	0.814208	14426.3   	49.337668	97.6984   	49.337668	97.6984   	
98.787650	20.0077   	0.815603	1.58025e+06	0.815603	14448.2   	49.427609	98.2364   	49.427609	98.2364   	
98.967500	19.9005   	0.816997	1.5696e+06	0.816997	14470.3   	49.517550	98.779    	49.517550	98.779    	
99.147350	19.7941   	0.818392	1.55906e+06	0.818392	14492.5   	49.607491	99.3264   	49.607491	99.3264   	
99.327200	19.6887   	0.819786	1.54859e+06	0.819786	14514.7   	49.697432	99.8786   	49.697432	99.8786   	
99.507050	19.5842   	0.821181	1.53822e+06	0.821181	14537.1   	49.787373	100.436   	49.787373	100.436   	
99.686900	19.4806   	0.822575	1.52794e+06	0.822575	14559.6   	49.877314	100.997   	49.877314	100.997   	
99.866750	19.3778   	0.823970	1.51774e+06	0.823970	14582.2   	49.967255	101.564   	49.967255	101.564   	
100.046600	19.2759   	0.825364	1.50763e+06	0.825364	14604.9   	50.057196	102.136   	50.057196	102.136   	
100.226450	19.1749   	0.826759	1.49761e+06	0.826759	14627.7   	50.147137	102.713   	50.147137	102.713   	
100.406300	19.0747   	0.828154	1.48767e+06	0.828154	14650.6   	50.237078	103.295   	50.237078	103.295   	
100.586150	18.9754   	0.829548	1.47781e+06	0.829548	14673.6   	50.327019	103.882   	50.327019	103.882   	
100.766000	18.8769   	0.830943	1.46804e+06	0.830943	14696.7   	50.416960	104.475   	50.416960	104.475   	
100.945850	18.7792   	0.832337	1.45834e+06	0.832337	14720     	50.506901	105.073   	50.506901	105.073   	
101.125700	18.6823   	0.833732	1.44873e+06	0.833732	14743.3   	50.596842	105.676   	50.596842	105.676   	
101.305550	18.5863   	0.835126	1.4392e+06	0.835126	14766.8   	50.686783	106.284   	50.686783	106.284   	
101.485400	18.491    	0.836521	1.42975e+06	0.836521	14790.3   	50.776724	106.898   	50.776724	106.898   	
101.665250	18.3965   	0.837915	1.42038e+06	0.837915	14814     	50.866665	107.518   	50.866665	107.518   	
101.845100	18.3028   	0.839310	1.41108e+06	0.839310	14837.8   	50.956606	108.143   	50.956606	108.143   	
102.024950	18.2099   	0.840704	1.40187e+06	0.840704	14861.7   	51.046547	108.774   	51.046547	108.774   	
102.204800	18.1177   	0.842099	1.39273e+06	0.842099	14885.7   	51.136488	109.41    	51.136488	109.41    	
102.384650	18.0264   	0.843493	1.38366e+06	0.843493	14909.8   	51.226429	110.052   	51.226429	110.052   	
102.564500	17.9357   	0.844888	1.37467e+06	0.844888	14934     	51.316370	110.7     	51.316370	110.7     	
102.744350	17.8458   	0.846283	1.36575e+06	0.846283	14958.4   	51.406311	111.355   	51.406311	111.355   	
102.924200	17.7567   	0.847677	1.35691e+06	0.847677	14982.9   	51.496252	112.015   	51.496252	112.015   	
103.104050	17.6682   	0.849072	1.34814e+06	0.849072	15007.5   	51.586193	112.681   	51.586193	112.681   	
103.283900	17.5805   	0.850466	1.33945e+06	0.850466	15032.2   	51.676134	113.353   	51.676134	113.353   	
103.463750	17.4935   	0.851861	1.33082e+06	0.851861	15057     	51.766075	114.031   	51.766075	114.031   	
103.643600	17.4073   	0.853255	1.32226e+06	0.853255	15082     	51.856016	114.716   	51.856016	114.716   	
103.823450	17.3217   	0.854650	1.31378e+06	0.854650	15107     	51.945957	115.407   	51.945957	115.407   	
104.003300	17.2368   	0.856044	1.30536e+06	0.856044	15132.2   	52.035898	116.105   	52.035898	116.105   	
104.183150	17.1526   	0.857439	1.29701e+06	0.857439	15157.5   	52.125839	116.809   	52.125839	116.809   	
104.363000	17.0691   	0.858833	1.28873e+06	0.858833	15183     	52.215780	117.519   	52.215780	117.519   	
104.542850	16.9862   	0.860228	1.28052e+06	0.860228	15208.5   	52.305721	118.237   	52.305721	118.237   	
104.722700	16.9041   	0.861623	1.27238e+06	0.861623	15234.2   	52.395662	118.961   	52.395662	118.961   	
104.902550	16.8226   	0.863017	1.2643e+06	0.863017	15260     	52.485603	119.691   	52.485603	119.691   	
105.082400	16.7417   	0.864412	1.25628e+06	0.864412	15286     	52.575544	120.429   	52.575544	120.429   	
105.262250	16.6615   	0.865806	1.24833e+06	0.865806	15312     	52.665485	121.174   	52.665485	121.174   	
105.442100	16.5819   	0.867201	1.24044e+06	0.867201	15338.2   	52.755426	121.925   	52.755426	121.925   	
105.621950	16.503    	0.868595	1.23262e+06	0.868595	15364.5   	52.845367	122.684   	52.845367	122.684   	
105.801800	16.4247   	0.869990	1.22486e+06	0.869990	15391     	52.935308	123.45    	52.935308	123.45    	
105.981650	16.347    	0.871384	1.21717e+06	0.871384	15417.5   	53.025249	124.224   	53.025249	124.224   	
106.161500	16.27     	0.872779	1.20953e+06	0.872779	15444.2   	53.115190	125.004   	53.115190	125.004   	
106.341350	16.1936   	0.874173	1.20196e+06	0.874173	15471.1   	53.205131	125.793   	53.205131	125.793   	
106.521200	16.1177   	0.875568	1.19444e+06	0.875568	15498.1   	53.295072	126.588   	53.295072	126.588   	
106.701050	16.0425   	0.876962	1.18699e+06	0.876962	15525.2   	53.385013	127.392   	53.385013	127.392   	
106.880900	15.9679   	0.878357	1.17959e+06	0.878357	15552.4   	53.474954	128.203   	53.474954	128.203   	
107.060750	15.8938   	0.879752	1.17226e+06	0.879752	15579.8   	53.564895	129.022   	53.564895	129.022   	
107.240600	15.8204   	0.881146	1.16498e+06	0.881146	15607.3   	53.654836	129.849   	53.654836	129.849   	
107.420450	15.7475   	0.882541	1.15776e+06	0.882541	15634.9   	53.744777	130.684   	53.744777	130.684   	
107.600300	15.6752   	0.883935	1.1506e+06	0.883935	15662.7   	53.834718	131.528   	53.834718	131.528   	
107.780150	15.6034   	0.885330	1.14349e+06	0.885330	15690.6   	53.924659	132.379   	53.924659	132.379   	
107.960000	15.5322   	0.886724	1.13644e+06	0.886724	15718.7   	54.014600	133.239   	54.014600	133.239   	
108.139850	15.4616   	0.888119	1.12945e+06	0.888119	15746.9   	54.104541	134.107   	54.104541	134.107   	
108.319700	15.3916   	0.889513	1.12251e+06	0.889513	15775.3   	54.194482	134.984   	54.194482	134.984   	
108.499550	15.322    	0.890908	1.11563e+06	0.890908	15803.8   	54.284423	135.87    	54.284423	135.87    	
108.679400	15.2531   	0.892302	1.10879e+06	0.892302	15832.4   	54.374364	136.764   	54.374364	136.764   	
108.859250	15.1846   	0.893697	1.10202e+06	0.893697	15861.2   	54.464305	137.667   	54.464305	137.667   	
109.039100	15.1167   	0.895091	1.09529e+06	0.895091	15890.1   	54.554246	138.58    	54.554246	138.58    	
109.218950	15.0493   	0.896486	1.08862e+06	0.896486	15919.2   	54.644187	139.501   	54.644187	139.501   	
109.398800	14.9825   	0.897881	1.082e+06 	0.897881	15948.4   	54.734128	140.432   	54.734128	140.432   	
109.578650	14.9161   	0.899275	1.07543e+06	0.899275	15977.8   	54.824069	141.371   	54.824069	141.371   	
109.758500	14.8503   	0.900670	1.06892e+06	0.900670	16007.3   	54.914010	142.321   	54.914010	142.321   	
109.938350	14.785    	0.902064	1.06245e+06	0.902064	16037     	55.003951	143.28    	55.003951	143.28    	
110.118200	14.7202   	0.903459	1.05604e+06	0.903459	16066.8   	55.093892	144.248   	55.093892	144.248   	
110.298050	14.6558   	0.904853	1.04967e+06	0.904853	16096.8   	55.183833	145.227   	55.183833	145.227   	
110.477900	14.592    	0.906248	1.04335e+06	0.906248	16126.9   	55.273774	146.215   	55.273774	146.215   	
110.657750	14.5287   	0.907642	1.03709e+06	0.907642	16157.2   	55.363715	147.214   	55.363715	147.214   	
110.837600	14.4658   	0.909037	1.03087e+06	0.909037	16187.7   	55.453656	148.223   	55.453656	148.223   	
111.017450	14.4035   	0.910431	1.02469e+06	0.910431	16218.3   	55.543597	149.242   	55.543597	149.242   	
111.197300	14.3416   	0.911826	1.01857e+06	0.911826	16249     	55.633538	150.271   	55.633538	150.271   	
111.377150	14.2802   	0.913221	1.01249e+06	0.913221	16279.9   	55.723479	151.311   	55.723479	151.311   	
111.557000	14.2192   	0.914615	1.00646e+06	0.914615	16311     	55.813420	152.362   	55.813420	152.362   	
111.736850	14.1587   	0.916010	1.00048e+06	0.916010	16342.3   	55.903361	153.424   	55.903361	153.424   	
111.916700	14.0987   	0.917404	994537    	0.917404	16373.7   	55.993302	154.497   	55.993302	154.497   	
112.096550	14.0392   	0.918799	988644    	0.918799	16405.3   	56.083243	155.581   	56.083243	155.581   	
112.276400	13.98     	0.920193	982795    	0.920193	16437     	56.173184	156.676   	56.173184	156.676   	
112.456250	13.9214   	0.921588	976992    	0.921588	16468.9   	56.263125	157.783   	56.263125	157.783   	
112.636100	13.8631   	0.922982	971232    	0.922982	16501     	56.353066	158.902   	56.353066	158.902   	
112.815950	13.8054   	0.924377	965516    	0.924377	16533.2   	56.443007	160.032   	56.443007	160.032   	
112.995800	13.748    	0.925771	959844    	0.925771	16565.6   	56.532948	161.174   	56.532948	161.174   	
113.175650	13.6911   	0.927166	954213    	0.927166	16598.2   	56.622889	162.328   	56.622889	162.328   	
113.355500	13.6346   	0.928560	948627    	0.928560	16631     	56.712830	163.495   	56.712830	163.495   	
113.535350	13.5785   	0.929955	943082    	0.929955	16663.9   	56.802771	164.674   	56.802771	164.674   	
113.715200	13.5229   	0.931350	937579    	0.931350	16697     	56.892712	165.865   	56.892712	165.865   	
113.895050	13.4677   	0.932744	932118    	0.932744	16730.3   	56.982653	167.069   	56.982653	167.069   	
114.074900	13.4129   	0.934139	926697    	0.934139	16763.8   	57.072594	168.287   	57.072594	168.287   	
114.254750	13.3585   	0.935533	921318    	0.935533	16797.4   	57.162535	169.517   	57.162535	169.517   	
114.434600	13.3045   	0.936928	915978    	0.936928	16831.3   	57.252476	170.761   	57.252476	170.761   	
114.614450	13.2509   	0.938322	910679    	0.938322	16865.3   	57.342417	172.018   	57.342417	172.018   	
114.794300	13.1977   	0.939717	905420    	0.939717	16899.5   	57.432358	173.288   	57.432358	173.288   	
114.974150	13.1449   	0.941111	900199    	0.941111	16933.8   	57.522299	174.573   	57.522299	174.573   	
115.154000	13.0925   	0.942506	895018    	0.942506	16968.4   	57.612240	175.872   	57.612240	175.872   	
115.333850	13.0405   	0.943900	889875    	0.943900	17003.2   	57.702181	177.185   	57.702181	177.185   	
115.513700	12.9888   	0.945295	884771    	0.945295	17038.1   	57.792122	178.512   	57.792122	178.512   	
115.693550	12.9376   	0.946689	879705    	0.946689	17073.2   	57.882063	179.854   	57.882063	179.854   	
115.873400	12.8867   	0.948084	874676    	0.948084	17108.6   	57.972004	181.21    	57.972004	181.21    	
116.053250	12.8362   	0.949479	869685    	0.949479	17144.1   	58.061945	182.582   	58.061945	182.582   	
116.233100	12.7861   	0.950873	864729    	0.950873	17179.8   	58.151886	183.969   	58.151886	183.969   	
116.412950	12.7364   	0.952268	859812    	0.952268	17215.7   	58.241827	185.372   	58.241827	185.372   	
116.592800	12.687    	0.953662	854931    	0.953662	17251.8   	58.331768	186.79    	58.331768	186.79    	
116.772650	12.638    	0.955057	850085    	0.955057	17288.1   	58.421709	188.224   	58.421709	188.224   	
116.952500	12.5893   	0.956451	845276    	0.956451	17324.6   	58.511650	189.674   	58.511650	189.674   	
117.132350	12.541    	0.957846	840501    	0.957846	17361.4   	58.601591	191.14    	58.601591	191.14    	
117.312200	12.4931   	0.959240	835762    	0.959240	17398.3   	58.691532	192.624   	58.691532	192.624   	
117.492050	12.4455   	0.960635	831057    	0.960635	17435.4   	58.781473	194.123   	58.781473	194.123   	
117.671900	12.3982   	0.962029	826388    	0.962029	17472.7   	58.871414	195.64    	58.871414	195.64    	
117.851750	12.3513   	0.963424	821752    	0.963424	17510.3   	58.961355	197.175   	58.961355	197.175   	
118.031600	12.3048   	0.964819	817150    	0.964819	17548     	59.051296	198.727   	59.051296	198.727   	
118.211450	12.2586   	0.966213	812582    	0.966213	17586     	59.141237	200.296   	59.141237	200.296   	
118.391300	12.2127   	0.967608	808046    	0.967608	17624.2   	59.231178	201.884   	59.231178	201.884   	
118.571150	12.1671   	0.969002	803545    	0.969002	17662.6   	59.321119	203.49    	59.321119	203.49    	
118.751000	12.1219   	0.970397	799076    	0.970397	17701.2   	59.411060	205.115   	59.411060	205.115   	
118.930850	12.077    	0.971791	794639    	0.971791	17740     	59.501001	206.758   	59.501001	206.758   	
119.110700	12.0325   	0.973186	790235    	0.973186	17779.1   	59.590942	208.421   	59.590942	208.421   	
119.290550	11.9882   	0.974580	785862    	0.974580	17818.4   	59.680883	210.103   	59.680883	210.103   	
119.470400	11.9443   	0.975975	781522    	0.975975	17857.9   	59.770824	211.805   	59.770824	211.805   	
119.650250	11.9007   	0.977369	777212    	0.977369	17897.6   	59.860765	213.527   	59.860765	213.527   	
119.830100	11.8574   	0.978764	772935    	0.978764	17937.6   	59.950706	215.269   	59.950706	215.269   	
120.009950	11.8145   	0.980158	768687    	0.980158	17977.7   	60.040647	217.032   	60.040647	217.032   	
120.189800	11.7718   	0.981553	764471    	0.981553	18018.2   	60.130588	218.815   	60.130588	218.815   	
120.369650	11.7295   	0.982948	760284    	0.982948	18058.8   	60.220529	220.62    	60.220529	220.62    	
120.549500	11.6874   	0.984342	756128    	0.984342	18099.7   	60.310470	222.447   	60.310470	222.447   	
120.729350	11.6457   	0.985737	752002    	0.985737	18140.9   	60.400411	224.295   	60.400411	224.295   	
120.909200	11.6042   	0.987131	747904    	0.987131	18182.2   	60.490352	226.166   	60.490352	226.166   	
121.089050	11.5631   	0.988526	743838    	0.988526	18223.9   	60.580293	228.059   	60.580293	228.059   	
121.268900	11.5222   	0.989920	739799    	0.989920	18265.7   	60.670234	229.975   	60.670234	229.975   	
121.448750	11.4817   	0.991315	735790    	0.991315	18307.8   	60.760175	231.914   	60.760175	231.914   	
121.628600	11.4414   	0.992709	731809    	0.992709	18350.2   	60.850116	233.877   	60.850116	233.877   	
121.808450	11.4014   	0.994104	727857    	0.994104	18392.8   	60.940057	235.864   	60.940057	235.864   	
121.988300	11.3618   	0.995498	723933    	0.995498	18435.7   	61.029998	237.875   	61.029998	237.875   	
122.168150	11.3223   	0.996893	720036    	0.996893	18478.8   	61.119939	239.911   	61.119939	239.911   	
122.348000	11.2832   	0.998287	716169    	0.998287	18522.1   	61.209880	241.971   	61.209880	241.972   	
122.527850	11.2444   	0.999682	712327    	0.999682	18565.8   	61.299821	244.058   	61.299821	244.058   	
122.707700	11.2058   	1.001077	708514    	1.001077	18609.7   	61.389762	246.17    	61.389762	246.17    	
122.887550	11.1675   	1.002471	704727    	1.002471	18653.8   	61.479703	248.309   	61.479703	248.309   	
123.067400	11.1295   	1.003866	700967    	1.003866	18698.2   	61.569644	250.474   	61.569644	250.474   	
123.247250	11.0918   	1.005260	697234    	1.005260	18742.9   	61.659585	252.667   	61.659585	252.667   	
123.427100	11.0543   	1.006655	693527    	1.006655	18787.9   	61.749526	254.887   	61.749526	254.887   	
123.606950	11.0171   	1.008049	689847    	1.008049	18833.1   	61.839467	257.134   	61.839467	257.134   	
123.786800	10.9801   	1.009444	686191    	1.009444	18878.6   	61.929408	259.411   	61.929408	259.411   	
123.966650	10.9434   	1.010838	682563    	1.010838	18924.4   	62.019349	261.716   	62.019349	261.716   	
124.146500	10.907    	1.012233	678959    	1.012233	18970.5   	62.109290	264.051   	62.109290	264.051   	
124.326350	10.8708   	1.013627	675381    	1.013627	19016.8   	62.199231	266.415   	62.199231	266.415   	
124.506200	10.8349   	1.015022	671828    	1.015022	19063.5   	62.289172	268.81    	62.289172	268.81    	
124.686050	10.7993   	1.016417	668300    	1.016417	19110.4   	62.379113	271.236   	62.379113	271.236   	
124.865900	10.7639   	1.017811	664797    	1.017811	19157.6   	62.469054	273.692   	62.469054	273.692   	
125.045750	10.7287   	1.019206	661318    	1.019206	19205.1   	62.558995	276.181   	62.558995	276.181   	
125.225600	10.6938   	1.020600	657864    	1.020600	19252.9   	62.648936	278.702   	62.648936	278.702   	
125.405450	10.6591   	1.021995	654433    	1.021995	19301     	62.738877	281.256   	62.738877	281.256   	
125.585300	10.6247   	1.023389	651027    	1.023389	19349.4   	62.828818	283.843   	62.828818	283.843   	
125.765150	10.5906   	1.024784	647645    	1.024784	19398.1   	62.918759	286.465   	62.918759	286.465   	
125.945000	10.5566   	1.026178	644286    	1.026178	19447.1   	63.008700	289.12    	63.008700	289.12    	
126.124850	10.5229   	1.027573	640950    	1.027573	19496.5   	63.098641	291.811   	63.098641	291.811   	
126.304700	10.4895   	1.028967	637637    	1.028967	19546.1   	63.188582	294.538   	63.188582	294.538   	
126.484550	10.4563   	1.030362	634348    	1.030362	19596     	63.278523	297.301   	63.278523	297.301   	
126.664400	10.4233   	1.031756	631081    	1.031756	19646.3   	63.368464	300.1     	63.368464	300.1     	
126.844250	10.3906   	1.033151	627838    	1.033151	19696.9   	63.458405	302.937   	63.458405	302.937   	
127.024100	10.358    	1.034546	624616    	1.034546	19747.8   	63.548346	305.813   	63.548346	305.813   	
127.203950	10.3257   	1.035940	621417    	1.035940	19799     	63.638287	308.727   	63.638287	308.727   	
127.383800	10.2937   	1.037335	618240    	1.037335	19850.6   	63.728228	311.681   	63.728228	311.68    	
127.563650	10.2618   	1.038729	615085    	1.038729	19902.5   	63.818169	314.674   	63.818169	314.674   	
127.743500	10.2302   	1.040124	611952    	1.040124	19954.7   	63.908110	317.709   	63.908110	317.709   	
127.923350	10.1988   	1.041518	608840    	1.041518	20007.3   	63.998051	320.785   	63.998051	320.785   	
128.103200	10.1677   	1.042913	605750    	1.042913	20060.2   	64.087992	323.903   	64.087992	323.903   	
128.283050	10.1367   	1.044307	602681    	1.044307	20113.5   	64.177933	327.064   	64.177933	327.064   	
128.462900	10.106    	1.045702	599634    	1.045702	20167.1   	64.267874	330.269   	64.267874	330.269   	
128.642750	10.0755   	1.047096	596607    	1.047096	20221     	64.357815	333.519   	64.357815	333.519   	
128.822600	10.0451   	1.048491	593601    	1.048491	20275.4   	64.447756	336.814   	64.447756	336.814   	
129.002450	10.0151   	1.049885	590615    	1.049885	20330     	64.537697	340.154   	64.537697	340.155   	
129.182300	9.98517   	1.051280	587651    	1.051280	20385.1   	64.627638	343.542   	64.627638	343.542   	
129.362150	9.9555    	1.052675	584706    	1.052675	20440.5   	64.717579	346.978   	64.717579	346.978   	
129.542000	9.92604   	1.054069	581782    	1.054069	20496.3   	64.807520	350.462   	64.807520	350.462   	
129.721850	9.89678   	1.055464	578878    	1.055464	20552.4   	64.897461	353.995   	64.897461	353.995   	
129.901700	9.86772   	1.056858	575993    	1.056858	20608.9   	64.987402	357.579   	64.987402	357.579   	
130.081550	9.83887   	1.058253	573129    	1.058253	20665.8   	65.077343	361.214   	65.077343	361.214   	
130.261400	9.81022   	1.059647	570283    	1.059647	20723.1   	65.167284	364.901   	65.167284	364.901   	
130.441250	9.78178   	1.061042	567458    	1.061042	20780.8   	65.257225	368.641   	65.257225	368.641   	
130.621100	9.75353   	1.062436	564651    	1.062436	20838.8   	65.347166	372.435   	65.347166	372.435   	
130.800950	9.72547   	1.063831	561864    	1.063831	20897.3   	65.437107	376.284   	65.437107	376.284   	
130.980800	9.69762   	1.065225	559095    	1.065225	20956.1   	65.527048	380.189   	65.527048	380.19    	
131.160650	9.66996   	1.066620	556346    	1.066620	21015.4   	65.616989	384.152   	65.616989	384.152   	
131.340500	9.64249   	1.068015	553615    	1.068015	21075.1   	65.706930	388.172   	65.706930	388.172   	
131.520350	9.61522   	1.069409	550903    	1.069409	21135.2   	65.796871	392.252   	65.796871	392.252   	
131.700200	9.58813   	1.070804	548209    	1.070804	21195.7   	65.886812	396.392   	65.886812	396.392   	
131.880050	9.56124   	1.072198	545534    	1.072198	21256.6   	65.976753	400.594   	65.976753	400.594   	
132.059900	9.53453   	1.073593	542877    	1.073593	21317.9   	66.066694	404.858   	66.066694	404.858   	
132.239750	9.50801   	1.074987	540237    	1.074987	21379.7   	66.156635	409.185   	66.156635	409.185   	
132.419600	9.48168   	1.076382	537616    	1.076382	21441.9   	66.246576	413.578   	66.246576	413.578   	
