Angle [deg]1	CM	Angle [deg]2	Lab (0->) 40Ar	Angle [deg]3	Lab (0<-) 40Ar	Angle [deg]4	Lab (0->)  1H	Angle [deg]5	Lab (0<-)  1H	
87.457100	56.7943   	0.727747	4.84509e+06	0.727747	25832.3   	43.761326	139.312   	43.761326	139.312   	
87.636950	56.4233   	0.729141	4.80836e+06	0.729141	25864.9   	43.851267	139.942   	43.851267	139.942   	
87.816800	56.056    	0.730536	4.77198e+06	0.730536	25897.5   	43.941208	140.578   	43.941208	140.578   	
87.996650	55.6921   	0.731930	4.73595e+06	0.731930	25930.3   	44.031149	141.218   	44.031149	141.218   	
88.176500	55.3318   	0.733325	4.70026e+06	0.733325	25963.3   	44.121090	141.864   	44.121090	141.864   	
88.356350	54.9749   	0.734719	4.6649e+06	0.734719	25996.4   	44.211031	142.514   	44.211031	142.514   	
88.536200	54.6214   	0.736114	4.62988e+06	0.736114	26029.6   	44.300972	143.17    	44.300972	143.17    	
88.716050	54.2713   	0.737508	4.59519e+06	0.737508	26063     	44.390913	143.83    	44.390913	143.83    	
88.895900	53.9246   	0.738903	4.56083e+06	0.738903	26096.5   	44.480854	144.496   	44.480854	144.496   	
89.075750	53.5811   	0.740298	4.52679e+06	0.740298	26130.1   	44.570795	145.167   	44.570795	145.167   	
89.255600	53.2408   	0.741692	4.49307e+06	0.741692	26164     	44.660736	145.843   	44.660736	145.843   	
89.435450	52.9038   	0.743087	4.45967e+06	0.743087	26197.9   	44.750677	146.524   	44.750677	146.524   	
89.615300	52.57     	0.744481	4.42658e+06	0.744481	26232     	44.840618	147.211   	44.840618	147.211   	
89.795150	52.2393   	0.745876	4.3938e+06	0.745876	26266.3   	44.930559	147.903   	44.930559	147.903   	
89.975000	51.9117   	0.747270	4.36132e+06	0.747270	26300.7   	45.020500	148.601   	45.020500	148.601   	
90.154850	51.5872   	0.748665	4.32915e+06	0.748665	26335.2   	45.110441	149.304   	45.110441	149.304   	
90.334700	51.2657   	0.750059	4.29727e+06	0.750059	26370     	45.200382	150.012   	45.200382	150.012   	
90.514550	50.9473   	0.751454	4.26569e+06	0.751454	26404.8   	45.290323	150.727   	45.290323	150.727   	
90.694400	50.6318   	0.752848	4.2344e+06	0.752848	26439.8   	45.380264	151.446   	45.380264	151.446   	
90.874250	50.3192   	0.754243	4.2034e+06	0.754243	26475     	45.470205	152.172   	45.470205	152.172   	
91.054100	50.0095   	0.755637	4.17269e+06	0.755637	26510.3   	45.560146	152.903   	45.560146	152.903   	
91.233950	49.7027   	0.757032	4.14226e+06	0.757032	26545.8   	45.650087	153.641   	45.650087	153.641   	
91.413800	49.3987   	0.758427	4.11211e+06	0.758427	26581.4   	45.740028	154.384   	45.740028	154.384   	
91.593650	49.0976   	0.759821	4.08224e+06	0.759821	26617.2   	45.829969	155.133   	45.829969	155.133   	
91.773500	48.7992   	0.761216	4.05263e+06	0.761216	26653.1   	45.919910	155.888   	45.919910	155.888   	
91.953350	48.5035   	0.762610	4.0233e+06	0.762610	26689.2   	46.009851	156.649   	46.009851	156.649   	
92.133200	48.2106   	0.764005	3.99424e+06	0.764005	26725.5   	46.099792	157.416   	46.099792	157.416   	
92.313050	47.9203   	0.765399	3.96544e+06	0.765399	26761.9   	46.189733	158.19    	46.189733	158.19    	
92.492900	47.6327   	0.766794	3.9369e+06	0.766794	26798.5   	46.279674	158.969   	46.279674	158.969   	
92.672750	47.3477   	0.768188	3.90862e+06	0.768188	26835.3   	46.369615	159.755   	46.369615	159.755   	
92.852600	47.0653   	0.769583	3.8806e+06	0.769583	26872.2   	46.459556	160.548   	46.459556	160.548   	
93.032450	46.7855   	0.770977	3.85283e+06	0.770977	26909.3   	46.549497	161.347   	46.549497	161.347   	
93.212300	46.5082   	0.772372	3.82531e+06	0.772372	26946.5   	46.639438	162.152   	46.639438	162.152   	
93.392150	46.2334   	0.773766	3.79804e+06	0.773766	26983.9   	46.729379	162.964   	46.729379	162.964   	
93.572000	45.961    	0.775161	3.77102e+06	0.775161	27021.5   	46.819320	163.782   	46.819320	163.782   	
93.751850	45.6912   	0.776556	3.74423e+06	0.776556	27059.2   	46.909261	164.608   	46.909261	164.608   	
93.931700	45.4237   	0.777950	3.71769e+06	0.777950	27097.1   	46.999202	165.44    	46.999202	165.44    	
94.111550	45.1587   	0.779345	3.69138e+06	0.779345	27135.2   	47.089143	166.279   	47.089143	166.279   	
94.291400	44.896    	0.780739	3.66531e+06	0.780739	27173.5   	47.179084	167.124   	47.179084	167.124   	
94.471250	44.6357   	0.782134	3.63947e+06	0.782134	27211.9   	47.269025	167.977   	47.269025	167.977   	
94.651100	44.3777   	0.783528	3.61386e+06	0.783528	27250.5   	47.358966	168.837   	47.358966	168.837   	
94.830950	44.1219   	0.784923	3.58848e+06	0.784923	27289.3   	47.448907	169.704   	47.448907	169.704   	
95.010800	43.8685   	0.786317	3.56332e+06	0.786317	27328.2   	47.538848	170.578   	47.538848	170.578   	
95.190650	43.6173   	0.787712	3.53839e+06	0.787712	27367.3   	47.628789	171.46    	47.628789	171.46    	
95.370500	43.3683   	0.789106	3.51368e+06	0.789106	27406.6   	47.718730	172.349   	47.718730	172.349   	
95.550350	43.1216   	0.790501	3.48918e+06	0.790501	27446.1   	47.808671	173.245   	47.808671	173.245   	
95.730200	42.877    	0.791896	3.4649e+06	0.791896	27485.8   	47.898612	174.149   	47.898612	174.149   	
95.910050	42.6345   	0.793290	3.44083e+06	0.793290	27525.6   	47.988553	175.06    	47.988553	175.06    	
96.089900	42.3942   	0.794685	3.41698e+06	0.794685	27565.6   	48.078494	175.979   	48.078494	175.979   	
96.269750	42.156    	0.796079	3.39333e+06	0.796079	27605.8   	48.168435	176.906   	48.168435	176.906   	
96.449600	41.9199   	0.797474	3.36989e+06	0.797474	27646.2   	48.258376	177.841   	48.258376	177.841   	
96.629450	41.6858   	0.798868	3.34665e+06	0.798868	27686.7   	48.348317	178.783   	48.348317	178.783   	
96.809300	41.4538   	0.800263	3.32362e+06	0.800263	27727.5   	48.438258	179.734   	48.438258	179.734   	
96.989150	41.2237   	0.801657	3.30079e+06	0.801657	27768.4   	48.528199	180.693   	48.528199	180.693   	
97.169000	40.9957   	0.803052	3.27815e+06	0.803052	27809.5   	48.618140	181.66    	48.618140	181.66    	
97.348850	40.7697   	0.804446	3.25572e+06	0.804446	27850.9   	48.708081	182.635   	48.708081	182.635   	
97.528700	40.5456   	0.805841	3.23347e+06	0.805841	27892.4   	48.798022	183.618   	48.798022	183.618   	
97.708550	40.3234   	0.807235	3.21142e+06	0.807235	27934.1   	48.887963	184.61    	48.887963	184.61    	
97.888400	40.1032   	0.808630	3.18956e+06	0.808630	27975.9   	48.977904	185.611   	48.977904	185.611   	
98.068250	39.8849   	0.810025	3.16788e+06	0.810025	28018     	49.067845	186.62    	49.067845	186.62    	
98.248100	39.6684   	0.811419	3.1464e+06	0.811419	28060.3   	49.157786	187.637   	49.157786	187.637   	
98.427950	39.4538   	0.812814	3.1251e+06	0.812814	28102.8   	49.247727	188.664   	49.247727	188.664   	
98.607800	39.241    	0.814208	3.10397e+06	0.814208	28145.4   	49.337668	189.7     	49.337668	189.7     	
98.787650	39.03     	0.815603	3.08304e+06	0.815603	28188.3   	49.427609	190.744   	49.427609	190.744   	
98.967500	38.8209   	0.816997	3.06227e+06	0.816997	28231.3   	49.517550	191.798   	49.517550	191.798   	
99.147350	38.6135   	0.818392	3.04169e+06	0.818392	28274.6   	49.607491	192.861   	49.607491	192.861   	
99.327200	38.4079   	0.819786	3.02128e+06	0.819786	28318     	49.697432	193.933   	49.697432	193.933   	
99.507050	38.204    	0.821181	3.00105e+06	0.821181	28361.7   	49.787373	195.014   	49.787373	195.014   	
99.686900	38.0018   	0.822575	2.98099e+06	0.822575	28405.6   	49.877314	196.105   	49.877314	196.105   	
99.866750	37.8014   	0.823970	2.96109e+06	0.823970	28449.6   	49.967255	197.206   	49.967255	197.206   	
100.046600	37.6026   	0.825364	2.94137e+06	0.825364	28493.9   	50.057196	198.316   	50.057196	198.316   	
100.226450	37.4055   	0.826759	2.92181e+06	0.826759	28538.4   	50.147137	199.436   	50.147137	199.436   	
100.406300	37.2101   	0.828154	2.90241e+06	0.828154	28583.1   	50.237078	200.567   	50.237078	200.567   	
100.586150	37.0163   	0.829548	2.88318e+06	0.829548	28628     	50.327019	201.707   	50.327019	201.707   	
100.766000	36.8241   	0.830943	2.86411e+06	0.830943	28673.1   	50.416960	202.857   	50.416960	202.857   	
100.945850	36.6336   	0.832337	2.8452e+06	0.832337	28718.4   	50.506901	204.018   	50.506901	204.018   	
101.125700	36.4446   	0.833732	2.82645e+06	0.833732	28763.9   	50.596842	205.189   	50.596842	205.189   	
101.305550	36.2572   	0.835126	2.80786e+06	0.835126	28809.7   	50.686783	206.37    	50.686783	206.37    	
101.485400	36.0714   	0.836521	2.78942e+06	0.836521	28855.6   	50.776724	207.563   	50.776724	207.562   	
101.665250	35.8871   	0.837915	2.77114e+06	0.837915	28901.8   	50.866665	208.765   	50.866665	208.765   	
101.845100	35.7043   	0.839310	2.753e+06 	0.839310	28948.3   	50.956606	209.979   	50.956606	209.979   	
102.024950	35.523    	0.840704	2.73502e+06	0.840704	28994.9   	51.046547	211.204   	51.046547	211.204   	
102.204800	35.3432   	0.842099	2.71719e+06	0.842099	29041.7   	51.136488	212.44    	51.136488	212.44    	
102.384650	35.165    	0.843493	2.6995e+06	0.843493	29088.8   	51.226429	213.687   	51.226429	213.687   	
102.564500	34.9882   	0.844888	2.68196e+06	0.844888	29136.1   	51.316370	214.945   	51.316370	214.945   	
102.744350	34.8128   	0.846283	2.66456e+06	0.846283	29183.6   	51.406311	216.215   	51.406311	216.215   	
102.924200	34.6389   	0.847677	2.64732e+06	0.847677	29231.3   	51.496252	217.497   	51.496252	217.497   	
103.104050	34.4664   	0.849072	2.63021e+06	0.849072	29279.3   	51.586193	218.79    	51.586193	218.79    	
103.283900	34.2953   	0.850466	2.61324e+06	0.850466	29327.6   	51.676134	220.096   	51.676134	220.096   	
103.463750	34.1256   	0.851861	2.59641e+06	0.851861	29376     	51.766075	221.413   	51.766075	221.413   	
103.643600	33.9573   	0.853255	2.57971e+06	0.853255	29424.7   	51.856016	222.743   	51.856016	222.743   	
103.823450	33.7903   	0.854650	2.56316e+06	0.854650	29473.6   	51.945957	224.085   	51.945957	224.085   	
104.003300	33.6247   	0.856044	2.54674e+06	0.856044	29522.7   	52.035898	225.439   	52.035898	225.439   	
104.183150	33.4605   	0.857439	2.53045e+06	0.857439	29572.1   	52.125839	226.806   	52.125839	226.806   	
104.363000	33.2976   	0.858833	2.5143e+06	0.858833	29621.7   	52.215780	228.186   	52.215780	228.186   	
104.542850	33.136    	0.860228	2.49828e+06	0.860228	29671.6   	52.305721	229.578   	52.305721	229.578   	
104.722700	32.9757   	0.861623	2.48238e+06	0.861623	29721.7   	52.395662	230.984   	52.395662	230.984   	
104.902550	32.8167   	0.863017	2.46662e+06	0.863017	29772     	52.485603	232.403   	52.485603	232.403   	
105.082400	32.6589   	0.864412	2.45098e+06	0.864412	29822.6   	52.575544	233.835   	52.575544	233.835   	
105.262250	32.5025   	0.865806	2.43547e+06	0.865806	29873.5   	52.665485	235.281   	52.665485	235.281   	
105.442100	32.3473   	0.867201	2.42009e+06	0.867201	29924.6   	52.755426	236.74    	52.755426	236.74    	
105.621950	32.1933   	0.868595	2.40483e+06	0.868595	29975.9   	52.845367	238.214   	52.845367	238.214   	
105.801800	32.0406   	0.869990	2.38969e+06	0.869990	30027.5   	52.935308	239.701   	52.935308	239.701   	
105.981650	31.8891   	0.871384	2.37467e+06	0.871384	30079.4   	53.025249	241.203   	53.025249	241.203   	
106.161500	31.7387   	0.872779	2.35978e+06	0.872779	30131.5   	53.115190	242.719   	53.115190	242.719   	
106.341350	31.5896   	0.874173	2.345e+06 	0.874173	30183.8   	53.205131	244.249   	53.205131	244.249   	
106.521200	31.4417   	0.875568	2.33034e+06	0.875568	30236.5   	53.295072	245.795   	53.295072	245.795   	
106.701050	31.2949   	0.876962	2.3158e+06	0.876962	30289.3   	53.385013	247.355   	53.385013	247.355   	
106.880900	31.1494   	0.878357	2.30137e+06	0.878357	30342.5   	53.474954	248.93    	53.474954	248.93    	
107.060750	31.0049   	0.879752	2.28706e+06	0.879752	30395.9   	53.564895	250.52    	53.564895	250.52    	
107.240600	30.8616   	0.881146	2.27286e+06	0.881146	30449.6   	53.654836	252.126   	53.654836	252.126   	
107.420450	30.7194   	0.882541	2.25877e+06	0.882541	30503.5   	53.744777	253.748   	53.744777	253.748   	
107.600300	30.5784   	0.883935	2.2448e+06	0.883935	30557.7   	53.834718	255.385   	53.834718	255.385   	
107.780150	30.4384   	0.885330	2.23093e+06	0.885330	30612.2   	53.924659	257.039   	53.924659	257.039   	
107.960000	30.2996   	0.886724	2.21718e+06	0.886724	30667     	54.014600	258.708   	54.014600	258.708   	
108.139850	30.1618   	0.888119	2.20354e+06	0.888119	30722     	54.104541	260.394   	54.104541	260.394   	
108.319700	30.0251   	0.889513	2.19e+06  	0.889513	30777.3   	54.194482	262.097   	54.194482	262.097   	
108.499550	29.8895   	0.890908	2.17657e+06	0.890908	30832.9   	54.284423	263.816   	54.284423	263.816   	
108.679400	29.755    	0.892302	2.16324e+06	0.892302	30888.8   	54.374364	265.553   	54.374364	265.553   	
108.859250	29.6214   	0.893697	2.15002e+06	0.893697	30944.9   	54.464305	267.307   	54.464305	267.307   	
109.039100	29.489    	0.895091	2.1369e+06	0.895091	31001.4   	54.554246	269.078   	54.554246	269.078   	
109.218950	29.3575   	0.896486	2.12388e+06	0.896486	31058.1   	54.644187	270.867   	54.644187	270.867   	
109.398800	29.2271   	0.897881	2.11097e+06	0.897881	31115.1   	54.734128	272.674   	54.734128	272.674   	
109.578650	29.0977   	0.899275	2.09815e+06	0.899275	31172.4   	54.824069	274.499   	54.824069	274.499   	
109.758500	28.9693   	0.900670	2.08544e+06	0.900670	31230     	54.914010	276.342   	54.914010	276.342   	
109.938350	28.8419   	0.902064	2.07283e+06	0.902064	31287.9   	55.003951	278.204   	55.003951	278.204   	
110.118200	28.7154   	0.903459	2.06031e+06	0.903459	31346.1   	55.093892	280.085   	55.093892	280.085   	
110.298050	28.5899   	0.904853	2.04789e+06	0.904853	31404.6   	55.183833	281.985   	55.183833	281.985   	
110.477900	28.4654   	0.906248	2.03556e+06	0.906248	31463.4   	55.273774	283.904   	55.273774	283.904   	
110.657750	28.3419   	0.907642	2.02334e+06	0.907642	31522.5   	55.363715	285.843   	55.363715	285.843   	
110.837600	28.2193   	0.909037	2.0112e+06	0.909037	31581.9   	55.453656	287.802   	55.453656	287.802   	
111.017450	28.0976   	0.910431	1.99916e+06	0.910431	31641.5   	55.543597	289.78    	55.543597	289.78    	
111.197300	27.9769   	0.911826	1.98721e+06	0.911826	31701.6   	55.633538	291.779   	55.633538	291.779   	
111.377150	27.8571   	0.913221	1.97535e+06	0.913221	31761.9   	55.723479	293.799   	55.723479	293.799   	
111.557000	27.7382   	0.914615	1.96359e+06	0.914615	31822.5   	55.813420	295.84    	55.813420	295.84    	
111.736850	27.6202   	0.916010	1.95191e+06	0.916010	31883.5   	55.903361	297.901   	55.903361	297.901   	
111.916700	27.5031   	0.917404	1.94033e+06	0.917404	31944.8   	55.993302	299.984   	55.993302	299.984   	
112.096550	27.3869   	0.918799	1.92883e+06	0.918799	32006.4   	56.083243	302.089   	56.083243	302.089   	
112.276400	27.2716   	0.920193	1.91742e+06	0.920193	32068.3   	56.173184	304.216   	56.173184	304.216   	
112.456250	27.1572   	0.921588	1.9061e+06	0.921588	32130.5   	56.263125	306.365   	56.263125	306.365   	
112.636100	27.0436   	0.922982	1.89486e+06	0.922982	32193.2   	56.353066	308.537   	56.353066	308.537   	
112.815950	26.9308   	0.924377	1.88371e+06	0.924377	32256     	56.443007	310.731   	56.443007	310.731   	
112.995800	26.819    	0.925771	1.87264e+06	0.925771	32319.3   	56.532948	312.949   	56.532948	312.949   	
113.175650	26.7079   	0.927166	1.86165e+06	0.927166	32382.9   	56.622889	315.19    	56.622889	315.19    	
113.355500	26.5978   	0.928560	1.85076e+06	0.928560	32446.8   	56.712830	317.455   	56.712830	317.455   	
113.535350	26.4884   	0.929955	1.83994e+06	0.929955	32511.1   	56.802771	319.744   	56.802771	319.744   	
113.715200	26.3798   	0.931350	1.8292e+06	0.931350	32575.6   	56.892712	322.058   	56.892712	322.058   	
113.895050	26.2721   	0.932744	1.81855e+06	0.932744	32640.6   	56.982653	324.396   	56.982653	324.396   	
114.074900	26.1652   	0.934139	1.80797e+06	0.934139	32705.9   	57.072594	326.76    	57.072594	326.76    	
114.254750	26.0591   	0.935533	1.79748e+06	0.935533	32771.5   	57.162535	329.149   	57.162535	329.149   	
114.434600	25.9537   	0.936928	1.78706e+06	0.936928	32837.5   	57.252476	331.563   	57.252476	331.563   	
114.614450	25.8492   	0.938322	1.77672e+06	0.938322	32903.9   	57.342417	334.004   	57.342417	334.004   	
114.794300	25.7454   	0.939717	1.76646e+06	0.939717	32970.6   	57.432358	336.472   	57.432358	336.472   	
114.974150	25.6424   	0.941111	1.75627e+06	0.941111	33037.7   	57.522299	338.966   	57.522299	338.966   	
115.154000	25.5402   	0.942506	1.74617e+06	0.942506	33105     	57.612240	341.487   	57.612240	341.487   	
115.333850	25.4387   	0.943900	1.73613e+06	0.943900	33172.9   	57.702181	344.036   	57.702181	344.036   	
115.513700	25.338    	0.945295	1.72617e+06	0.945295	33241.1   	57.792122	346.614   	57.792122	346.614   	
115.693550	25.2381   	0.946689	1.71629e+06	0.946689	33309.6   	57.882063	349.219   	57.882063	349.219   	
115.873400	25.1388   	0.948084	1.70648e+06	0.948084	33378.5   	57.972004	351.853   	57.972004	351.854   	
116.053250	25.0403   	0.949479	1.69674e+06	0.949479	33447.8   	58.061945	354.517   	58.061945	354.517   	
116.233100	24.9426   	0.950873	1.68707e+06	0.950873	33517.5   	58.151886	357.21    	58.151886	357.21    	
116.412950	24.8455   	0.952268	1.67748e+06	0.952268	33587.6   	58.241827	359.933   	58.241827	359.933   	
116.592800	24.7492   	0.953662	1.66796e+06	0.953662	33658     	58.331768	362.687   	58.331768	362.687   	
116.772650	24.6536   	0.955057	1.6585e+06	0.955057	33728.9   	58.421709	365.471   	58.421709	365.471   	
116.952500	24.5587   	0.956451	1.64912e+06	0.956451	33800.1   	58.511650	368.287   	58.511650	368.287   	
117.132350	24.4644   	0.957846	1.6398e+06	0.957846	33871.7   	58.601591	371.134   	58.601591	371.134   	
117.312200	24.3709   	0.959240	1.63056e+06	0.959240	33943.7   	58.691532	374.014   	58.691532	374.014   	
117.492050	24.2781   	0.960635	1.62138e+06	0.960635	34016.2   	58.781473	376.926   	58.781473	376.926   	
117.671900	24.1859   	0.962029	1.61227e+06	0.962029	34089     	58.871414	379.872   	58.871414	379.872   	
117.851750	24.0944   	0.963424	1.60322e+06	0.963424	34162.2   	58.961355	382.851   	58.961355	382.851   	
118.031600	24.0036   	0.964819	1.59425e+06	0.964819	34235.9   	59.051296	385.864   	59.051296	385.864   	
118.211450	23.9134   	0.966213	1.58533e+06	0.966213	34310     	59.141237	388.912   	59.141237	388.912   	
118.391300	23.8239   	0.967608	1.57649e+06	0.967608	34384.5   	59.231178	391.995   	59.231178	391.995   	
118.571150	23.7351   	0.969002	1.5677e+06	0.969002	34459.4   	59.321119	395.113   	59.321119	395.113   	
118.751000	23.6469   	0.970397	1.55898e+06	0.970397	34534.7   	59.411060	398.268   	59.411060	398.268   	
118.930850	23.5593   	0.971791	1.55033e+06	0.971791	34610.5   	59.501001	401.459   	59.501001	401.459   	
119.110700	23.4724   	0.973186	1.54174e+06	0.973186	34686.7   	59.590942	404.687   	59.590942	404.687   	
119.290550	23.3861   	0.974580	1.5332e+06	0.974580	34763.3   	59.680883	407.954   	59.680883	407.954   	
119.470400	23.3004   	0.975975	1.52474e+06	0.975975	34840.4   	59.770824	411.258   	59.770824	411.258   	
119.650250	23.2154   	0.977369	1.51633e+06	0.977369	34917.9   	59.860765	414.601   	59.860765	414.601   	
119.830100	23.131    	0.978764	1.50798e+06	0.978764	34995.9   	59.950706	417.984   	59.950706	417.984   	
120.009950	23.0471   	0.980158	1.4997e+06	0.980158	35074.3   	60.040647	421.407   	60.040647	421.407   	
120.189800	22.9639   	0.981553	1.49147e+06	0.981553	35153.2   	60.130588	424.87    	60.130588	424.87    	
120.369650	22.8813   	0.982948	1.4833e+06	0.982948	35232.5   	60.220529	428.375   	60.220529	428.375   	
120.549500	22.7993   	0.984342	1.47519e+06	0.984342	35312.3   	60.310470	431.921   	60.310470	431.921   	
120.729350	22.7178   	0.985737	1.46714e+06	0.985737	35392.6   	60.400411	435.51    	60.400411	435.51    	
120.909200	22.637    	0.987131	1.45915e+06	0.987131	35473.2   	60.490352	439.142   	60.490352	439.142   	
121.089050	22.5567   	0.988526	1.45122e+06	0.988526	35554.5   	60.580293	442.818   	60.580293	442.818   	
121.268900	22.477    	0.989920	1.44334e+06	0.989920	35636.1   	60.670234	446.538   	60.670234	446.538   	
121.448750	22.3979   	0.991315	1.43551e+06	0.991315	35718.3   	60.760175	450.304   	60.760175	450.304   	
121.628600	22.3194   	0.992709	1.42775e+06	0.992709	35800.9   	60.850116	454.115   	60.850116	454.115   	
121.808450	22.2414   	0.994104	1.42004e+06	0.994104	35884     	60.940057	457.973   	60.940057	457.973   	
121.988300	22.164    	0.995498	1.41238e+06	0.995498	35967.7   	61.029998	461.878   	61.029998	461.878   	
122.168150	22.0871   	0.996893	1.40478e+06	0.996893	36051.8   	61.119939	465.831   	61.119939	465.831   	
122.348000	22.0108   	0.998287	1.39723e+06	0.998287	36136.4   	61.209880	469.832   	61.209880	469.832   	
122.527850	21.935    	0.999682	1.38974e+06	0.999682	36221.5   	61.299821	473.884   	61.299821	473.884   	
122.707700	21.8598   	1.001077	1.3823e+06	1.001077	36307.1   	61.389762	477.985   	61.389762	477.985   	
122.887550	21.7851   	1.002471	1.37491e+06	1.002471	36393.3   	61.479703	482.137   	61.479703	482.137   	
123.067400	21.7109   	1.003866	1.36758e+06	1.003866	36479.9   	61.569644	486.342   	61.569644	486.342   	
123.247250	21.6373   	1.005260	1.36029e+06	1.005260	36567.2   	61.659585	490.599   	61.659585	490.599   	
123.427100	21.5642   	1.006655	1.35306e+06	1.006655	36654.9   	61.749526	494.909   	61.749526	494.909   	
123.606950	21.4916   	1.008049	1.34588e+06	1.008049	36743.1   	61.839467	499.274   	61.839467	499.274   	
123.786800	21.4195   	1.009444	1.33875e+06	1.009444	36831.9   	61.929408	503.694   	61.929408	503.694   	
123.966650	21.3479   	1.010838	1.33167e+06	1.010838	36921.2   	62.019349	508.17    	62.019349	508.17    	
124.146500	21.2769   	1.012233	1.32464e+06	1.012233	37011.1   	62.109290	512.703   	62.109290	512.703   	
124.326350	21.2063   	1.013627	1.31766e+06	1.013627	37101.5   	62.199231	517.294   	62.199231	517.294   	
124.506200	21.1363   	1.015022	1.31073e+06	1.015022	37192.6   	62.289172	521.944   	62.289172	521.944   	
124.686050	21.0667   	1.016417	1.30384e+06	1.016417	37284.1   	62.379113	526.654   	62.379113	526.654   	
124.865900	20.9976   	1.017811	1.29701e+06	1.017811	37376.2   	62.469054	531.424   	62.469054	531.424   	
125.045750	20.9291   	1.019206	1.29022e+06	1.019206	37468.9   	62.558995	536.257   	62.558995	536.257   	
125.225600	20.861    	1.020600	1.28348e+06	1.020600	37562.1   	62.648936	541.152   	62.648936	541.152   	
125.405450	20.7934   	1.021995	1.27679e+06	1.021995	37656     	62.738877	546.111   	62.738877	546.111   	
125.585300	20.7262   	1.023389	1.27014e+06	1.023389	37750.4   	62.828818	551.134   	62.828818	551.134   	
125.765150	20.6596   	1.024784	1.26354e+06	1.024784	37845.5   	62.918759	556.224   	62.918759	556.224   	
125.945000	20.5934   	1.026178	1.25699e+06	1.026178	37941.1   	63.008700	561.38    	63.008700	561.38    	
126.124850	20.5277   	1.027573	1.25048e+06	1.027573	38037.3   	63.098641	566.605   	63.098641	566.605   	
126.304700	20.4624   	1.028967	1.24402e+06	1.028967	38134.1   	63.188582	571.899   	63.188582	571.899   	
126.484550	20.3976   	1.030362	1.2376e+06	1.030362	38231.5   	63.278523	577.264   	63.278523	577.264   	
126.664400	20.3333   	1.031756	1.23123e+06	1.031756	38329.6   	63.368464	582.7     	63.368464	582.7     	
126.844250	20.2694   	1.033151	1.2249e+06	1.033151	38428.3   	63.458405	588.209   	63.458405	588.209   	
127.024100	20.206    	1.034546	1.21862e+06	1.034546	38527.6   	63.548346	593.792   	63.548346	593.792   	
127.203950	20.143    	1.035940	1.21238e+06	1.035940	38627.6   	63.638287	599.45    	63.638287	599.45    	
127.383800	20.0804   	1.037335	1.20618e+06	1.037335	38728.2   	63.728228	605.185   	63.728228	605.185   	
127.563650	20.0183   	1.038729	1.20002e+06	1.038729	38829.5   	63.818169	610.998   	63.818169	610.998   	
127.743500	19.9566   	1.040124	1.19391e+06	1.040124	38931.3   	63.908110	616.89    	63.908110	616.89    	
127.923350	19.8954   	1.041518	1.18784e+06	1.041518	39033.9   	63.998051	622.863   	63.998051	622.863   	
128.103200	19.8346   	1.042913	1.18181e+06	1.042913	39137.1   	64.087992	628.918   	64.087992	628.918   	
128.283050	19.7742   	1.044307	1.17582e+06	1.044307	39241.1   	64.177933	635.056   	64.177933	635.056   	
128.462900	19.7143   	1.045702	1.16988e+06	1.045702	39345.7   	64.267874	641.279   	64.267874	641.279   	
128.642750	19.6547   	1.047096	1.16397e+06	1.047096	39450.9   	64.357815	647.589   	64.357815	647.589   	
128.822600	19.5956   	1.048491	1.15811e+06	1.048491	39556.9   	64.447756	653.986   	64.447756	653.986   	
129.002450	19.5369   	1.049885	1.15228e+06	1.049885	39663.6   	64.537697	660.473   	64.537697	660.473   	
129.182300	19.4786   	1.051280	1.1465e+06	1.051280	39771     	64.627638	667.051   	64.627638	667.051   	
129.362150	19.4207   	1.052675	1.14075e+06	1.052675	39879     	64.717579	673.721   	64.717579	673.721   	
129.542000	19.3632   	1.054069	1.13505e+06	1.054069	39987.9   	64.807520	680.486   	64.807520	680.486   	
129.721850	19.3062   	1.055464	1.12938e+06	1.055464	40097.4   	64.897461	687.347   	64.897461	687.347   	
129.901700	19.2495   	1.056858	1.12375e+06	1.056858	40207.7   	64.987402	694.305   	64.987402	694.305   	
130.081550	19.1932   	1.058253	1.11816e+06	1.058253	40318.7   	65.077343	701.363   	65.077343	701.363   	
130.261400	19.1373   	1.059647	1.11261e+06	1.059647	40430.4   	65.167284	708.522   	65.167284	708.522   	
130.441250	19.0818   	1.061042	1.1071e+06	1.061042	40543     	65.257225	715.784   	65.257225	715.784   	
130.621100	19.0267   	1.062436	1.10162e+06	1.062436	40656.2   	65.347166	723.151   	65.347166	723.151   	
130.800950	18.972    	1.063831	1.09619e+06	1.063831	40770.3   	65.437107	730.625   	65.437107	730.625   	
130.980800	18.9177   	1.065225	1.09079e+06	1.065225	40885.1   	65.527048	738.208   	65.527048	738.208   	
131.160650	18.8637   	1.066620	1.08542e+06	1.066620	41000.8   	65.616989	745.902   	65.616989	745.902   	
131.340500	18.8101   	1.068015	1.08009e+06	1.068015	41117.1   	65.706930	753.708   	65.706930	753.708   	
131.520350	18.7569   	1.069409	1.0748e+06	1.069409	41234.4   	65.796871	761.63    	65.796871	761.63    	
131.700200	18.7041   	1.070804	1.06955e+06	1.070804	41352.4   	65.886812	769.668   	65.886812	769.668   	
131.880050	18.6516   	1.072198	1.06433e+06	1.072198	41471.3   	65.976753	777.826   	65.976753	777.826   	
132.059900	18.5995   	1.073593	1.05914e+06	1.073593	41591     	66.066694	786.106   	66.066694	786.106   	
