Angle [deg]1	CM	Angle [deg]2	Lab (0->) 40Ar	Angle [deg]3	Lab (0<-) 40Ar	Angle [deg]4	Lab (0->)  1H	Angle [deg]5	Lab (0<-)  1H	
72.529550	187.324   	0.612000	1.70853e+07	0.612000	41673.1   	36.296223	176.777   	36.296223	176.777   	
72.709400	185.73    	0.613394	1.69308e+07	0.613394	41713.7   	36.386164	177.391   	36.386164	177.391   	
72.889250	184.155   	0.614789	1.67782e+07	0.614789	41754.5   	36.476105	178.008   	36.476105	178.008   	
73.069100	182.599   	0.616183	1.66272e+07	0.616183	41795.5   	36.566046	178.63    	36.566046	178.63    	
73.248950	181.061   	0.617578	1.6478e+07	0.617578	41836.6   	36.655987	179.256   	36.655987	179.256   	
73.428800	179.54    	0.618972	1.63304e+07	0.618972	41877.9   	36.745928	179.887   	36.745928	179.887   	
73.608650	178.038   	0.620367	1.61845e+07	0.620367	41919.3   	36.835869	180.521   	36.835869	180.521   	
73.788500	176.553   	0.621762	1.60402e+07	0.621762	41961     	36.925810	181.16    	36.925810	181.16    	
73.968350	175.085   	0.623156	1.58975e+07	0.623156	42002.8   	37.015751	181.804   	37.015751	181.804   	
74.148200	173.634   	0.624551	1.57564e+07	0.624551	42044.7   	37.105692	182.451   	37.105692	182.451   	
74.328050	172.199   	0.625945	1.56169e+07	0.625945	42086.9   	37.195633	183.103   	37.195633	183.103   	
74.507900	170.781   	0.627340	1.54789e+07	0.627340	42129.2   	37.285574	183.76    	37.285574	183.76    	
74.687750	169.38    	0.628734	1.53424e+07	0.628734	42171.7   	37.375515	184.421   	37.375515	184.421   	
74.867600	167.994   	0.630129	1.52075e+07	0.630129	42214.4   	37.465456	185.087   	37.465456	185.087   	
75.047450	166.624   	0.631523	1.5074e+07	0.631523	42257.3   	37.555397	185.757   	37.555397	185.757   	
75.227300	165.27    	0.632918	1.4942e+07	0.632918	42300.3   	37.645338	186.432   	37.645338	186.432   	
75.407150	163.931   	0.634312	1.48115e+07	0.634312	42343.5   	37.735279	187.112   	37.735279	187.112   	
75.587000	162.607   	0.635707	1.46823e+07	0.635707	42386.9   	37.825220	187.796   	37.825220	187.796   	
75.766850	161.298   	0.637102	1.45546e+07	0.637102	42430.4   	37.915161	188.485   	37.915161	188.485   	
75.946700	160.004   	0.638496	1.44283e+07	0.638496	42474.2   	38.005102	189.179   	38.005102	189.179   	
76.126550	158.724   	0.639891	1.43033e+07	0.639891	42518.1   	38.095043	189.877   	38.095043	189.877   	
76.306400	157.459   	0.641285	1.41797e+07	0.641285	42562.2   	38.184984	190.581   	38.184984	190.581   	
76.486250	156.207   	0.642680	1.40575e+07	0.642680	42606.5   	38.274925	191.289   	38.274925	191.289   	
76.666100	154.97    	0.644074	1.39365e+07	0.644074	42651     	38.364866	192.002   	38.364866	192.002   	
76.845950	153.746   	0.645469	1.38169e+07	0.645469	42695.6   	38.454807	192.721   	38.454807	192.721   	
77.025800	152.536   	0.646863	1.36986e+07	0.646863	42740.5   	38.544748	193.444   	38.544748	193.444   	
77.205650	151.34    	0.648258	1.35815e+07	0.648258	42785.5   	38.634689	194.172   	38.634689	194.172   	
77.385500	150.156   	0.649652	1.34656e+07	0.649652	42830.7   	38.724630	194.906   	38.724630	194.906   	
77.565350	148.986   	0.651047	1.33511e+07	0.651047	42876.1   	38.814571	195.644   	38.814571	195.644   	
77.745200	147.828   	0.652441	1.32377e+07	0.652441	42921.8   	38.904512	196.388   	38.904512	196.388   	
77.925050	146.683   	0.653836	1.31255e+07	0.653836	42967.5   	38.994453	197.137   	38.994453	197.137   	
78.104900	145.551   	0.655231	1.30146e+07	0.655231	43013.5   	39.084394	197.891   	39.084394	197.891   	
78.284750	144.43    	0.656625	1.29047e+07	0.656625	43059.7   	39.174335	198.651   	39.174335	198.651   	
78.464600	143.322   	0.658020	1.27961e+07	0.658020	43106     	39.264276	199.416   	39.264276	199.416   	
78.644450	142.226   	0.659414	1.26886e+07	0.659414	43152.6   	39.354217	200.186   	39.354217	200.186   	
78.824300	141.142   	0.660809	1.25823e+07	0.660809	43199.4   	39.444158	200.962   	39.444158	200.962   	
79.004150	140.07    	0.662203	1.2477e+07	0.662203	43246.3   	39.534099	201.744   	39.534099	201.744   	
79.184000	139.009   	0.663598	1.23729e+07	0.663598	43293.4   	39.624040	202.53    	39.624040	202.53    	
79.363850	137.959   	0.664992	1.22698e+07	0.664992	43340.8   	39.713981	203.323   	39.713981	203.323   	
79.543700	136.921   	0.666387	1.21679e+07	0.666387	43388.3   	39.803922	204.121   	39.803922	204.121   	
79.723550	135.894   	0.667781	1.20669e+07	0.667781	43436     	39.893863	204.925   	39.893863	204.925   	
79.903400	134.878   	0.669176	1.19671e+07	0.669176	43484     	39.983804	205.735   	39.983804	205.735   	
80.083250	133.872   	0.670570	1.18682e+07	0.670570	43532.1   	40.073745	206.55    	40.073745	206.55    	
80.263100	132.877   	0.671965	1.17704e+07	0.671965	43580.5   	40.163686	207.371   	40.163686	207.371   	
80.442950	131.893   	0.673360	1.16736e+07	0.673360	43629     	40.253627	208.198   	40.253627	208.198   	
80.622800	130.919   	0.674754	1.15779e+07	0.674754	43677.7   	40.343568	209.032   	40.343568	209.032   	
80.802650	129.955   	0.676149	1.1483e+07	0.676149	43726.7   	40.433509	209.871   	40.433509	209.871   	
80.982500	129.002   	0.677543	1.13892e+07	0.677543	43775.9   	40.523450	210.716   	40.523450	210.716   	
81.162350	128.058   	0.678938	1.12963e+07	0.678938	43825.2   	40.613391	211.567   	40.613391	211.567   	
81.342200	127.125   	0.680332	1.12044e+07	0.680332	43874.8   	40.703332	212.425   	40.703332	212.425   	
81.522050	126.201   	0.681727	1.11134e+07	0.681727	43924.6   	40.793273	213.288   	40.793273	213.288   	
81.701900	125.286   	0.683121	1.10233e+07	0.683121	43974.5   	40.883214	214.158   	40.883214	214.158   	
81.881750	124.382   	0.684516	1.09342e+07	0.684516	44024.7   	40.973155	215.035   	40.973155	215.035   	
82.061600	123.486   	0.685910	1.0846e+07	0.685910	44075.2   	41.063096	215.917   	41.063096	215.917   	
82.241450	122.6     	0.687305	1.07586e+07	0.687305	44125.7   	41.153037	216.806   	41.153037	216.806   	
82.421300	121.723   	0.688700	1.06721e+07	0.688700	44176.6   	41.242978	217.702   	41.242978	217.702   	
82.601150	120.855   	0.690094	1.05865e+07	0.690094	44227.7   	41.332919	218.604   	41.332919	218.604   	
82.781000	119.995   	0.691489	1.05018e+07	0.691489	44278.9   	41.422860	219.513   	41.422860	219.513   	
82.960850	119.145   	0.692883	1.04179e+07	0.692883	44330.4   	41.512801	220.428   	41.512801	220.428   	
83.140700	118.303   	0.694278	1.03349e+07	0.694278	44382.1   	41.602742	221.35    	41.602742	221.35    	
83.320550	117.47    	0.695672	1.02527e+07	0.695672	44434     	41.692683	222.279   	41.692683	222.279   	
83.500400	116.646   	0.697067	1.01713e+07	0.697067	44486.2   	41.782624	223.215   	41.782624	223.215   	
83.680250	115.829   	0.698461	1.00907e+07	0.698461	44538.5   	41.872565	224.158   	41.872565	224.158   	
83.860100	115.021   	0.699856	1.00109e+07	0.699856	44591.1   	41.962506	225.108   	41.962506	225.108   	
84.039950	114.221   	0.701250	9.93193e+06	0.701250	44643.9   	42.052447	226.065   	42.052447	226.065   	
84.219800	113.43    	0.702645	9.85372e+06	0.702645	44697     	42.142388	227.029   	42.142388	227.029   	
84.399650	112.646   	0.704039	9.77628e+06	0.704039	44750.2   	42.232329	228       	42.232329	228       	
84.579500	111.87    	0.705434	9.69962e+06	0.705434	44803.7   	42.322270	228.978   	42.322270	228.978   	
84.759350	111.101   	0.706829	9.6237e+06	0.706829	44857.4   	42.412211	229.964   	42.412211	229.964   	
84.939200	110.341   	0.708223	9.54853e+06	0.708223	44911.3   	42.502152	230.957   	42.502152	230.957   	
85.119050	109.588   	0.709618	9.47411e+06	0.709618	44965.5   	42.592093	231.957   	42.592093	231.957   	
85.298900	108.842   	0.711012	9.4004e+06	0.711012	45019.9   	42.682034	232.965   	42.682034	232.965   	
85.478750	108.104   	0.712407	9.32742e+06	0.712407	45074.6   	42.771975	233.981   	42.771975	233.981   	
85.658600	107.373   	0.713801	9.25515e+06	0.713801	45129.4   	42.861916	235.004   	42.861916	235.004   	
85.838450	106.65    	0.715196	9.18358e+06	0.715196	45184.5   	42.951857	236.035   	42.951857	236.035   	
86.018300	105.933   	0.716590	9.11271e+06	0.716590	45239.9   	43.041798	237.073   	43.041798	237.073   	
86.198150	105.224   	0.717985	9.04252e+06	0.717985	45295.5   	43.131739	238.12    	43.131739	238.12    	
86.378000	104.521   	0.719379	8.97301e+06	0.719379	45351.2   	43.221680	239.174   	43.221680	239.174   	
86.557850	103.826   	0.720774	8.90418e+06	0.720774	45407.3   	43.311621	240.237   	43.311621	240.237   	
86.737700	103.137   	0.722168	8.83601e+06	0.722168	45463.6   	43.401562	241.308   	43.401562	241.308   	
86.917550	102.455   	0.723563	8.76849e+06	0.723563	45520.1   	43.491503	242.386   	43.491503	242.386   	
87.097400	101.779   	0.724958	8.70163e+06	0.724958	45576.9   	43.581444	243.473   	43.581444	243.473   	
87.277250	101.11    	0.726352	8.6354e+06	0.726352	45634     	43.671385	244.569   	43.671385	244.569   	
87.457100	100.448   	0.727747	8.5698e+06	0.727747	45691.2   	43.761326	245.672   	43.761326	245.672   	
87.636950	99.792    	0.729141	8.50484e+06	0.729141	45748.8   	43.851267	246.785   	43.851267	246.785   	
87.816800	99.1422   	0.730536	8.44049e+06	0.730536	45806.5   	43.941208	247.906   	43.941208	247.906   	
87.996650	98.4988   	0.731930	8.37675e+06	0.731930	45864.5   	44.031149	249.035   	44.031149	249.035   	
88.176500	97.8615   	0.733325	8.31363e+06	0.733325	45922.8   	44.121090	250.173   	44.121090	250.173   	
88.356350	97.2303   	0.734719	8.25109e+06	0.734719	45981.3   	44.211031	251.32    	44.211031	251.32    	
88.536200	96.6051   	0.736114	8.18915e+06	0.736114	46040.1   	44.300972	252.476   	44.300972	252.476   	
88.716050	95.9859   	0.737508	8.1278e+06	0.737508	46099.1   	44.390913	253.641   	44.390913	253.641   	
88.895900	95.3726   	0.738903	8.06701e+06	0.738903	46158.4   	44.480854	254.815   	44.480854	254.815   	
89.075750	94.7651   	0.740298	8.00681e+06	0.740298	46217.9   	44.570795	255.998   	44.570795	255.998   	
89.255600	94.1633   	0.741692	7.94717e+06	0.741692	46277.8   	44.660736	257.19    	44.660736	257.19    	
89.435450	93.5673   	0.743087	7.88808e+06	0.743087	46337.8   	44.750677	258.392   	44.750677	258.392   	
89.615300	92.9768   	0.744481	7.82956e+06	0.744481	46398.1   	44.840618	259.603   	44.840618	259.603   	
89.795150	92.392    	0.745876	7.77157e+06	0.745876	46458.8   	44.930559	260.823   	44.930559	260.823   	
89.975000	91.8126   	0.747270	7.71413e+06	0.747270	46519.6   	45.020500	262.053   	45.020500	262.053   	
90.154850	91.2387   	0.748665	7.65722e+06	0.748665	46580.7   	45.110441	263.293   	45.110441	263.293   	
90.334700	90.6701   	0.750059	7.60084e+06	0.750059	46642.1   	45.200382	264.543   	45.200382	264.543   	
90.514550	90.1068   	0.751454	7.54499e+06	0.751454	46703.7   	45.290323	265.802   	45.290323	265.802   	
90.694400	89.5488   	0.752848	7.48964e+06	0.752848	46765.7   	45.380264	267.072   	45.380264	267.072   	
90.874250	88.996    	0.754243	7.43481e+06	0.754243	46827.9   	45.470205	268.351   	45.470205	268.351   	
91.054100	88.4483   	0.755637	7.38049e+06	0.755637	46890.3   	45.560146	269.641   	45.560146	269.641   	
91.233950	87.9057   	0.757032	7.32666e+06	0.757032	46953.1   	45.650087	270.941   	45.650087	270.941   	
91.413800	87.3681   	0.758427	7.27333e+06	0.758427	47016.1   	45.740028	272.252   	45.740028	272.252   	
91.593650	86.8354   	0.759821	7.22049e+06	0.759821	47079.4   	45.829969	273.572   	45.829969	273.572   	
91.773500	86.3077   	0.761216	7.16813e+06	0.761216	47143     	45.919910	274.904   	45.919910	274.904   	
91.953350	85.7848   	0.762610	7.11626e+06	0.762610	47206.9   	46.009851	276.246   	46.009851	276.246   	
92.133200	85.2666   	0.764005	7.06485e+06	0.764005	47271     	46.099792	277.599   	46.099792	277.599   	
92.313050	84.7533   	0.765399	7.0139e+06	0.765399	47335.5   	46.189733	278.963   	46.189733	278.963   	
92.492900	84.2446   	0.766794	6.96344e+06	0.766794	47400.2   	46.279674	280.338   	46.279674	280.338   	
92.672750	83.7405   	0.768188	6.91342e+06	0.768188	47465.2   	46.369615	281.724   	46.369615	281.724   	
92.852600	83.2411   	0.769583	6.86385e+06	0.769583	47530.5   	46.459556	283.122   	46.459556	283.122   	
93.032450	82.7461   	0.770977	6.81474e+06	0.770977	47596     	46.549497	284.53    	46.549497	284.53    	
93.212300	82.2557   	0.772372	6.76606e+06	0.772372	47661.9   	46.639438	285.951   	46.639438	285.951   	
93.392150	81.7697   	0.773766	6.71782e+06	0.773766	47728.1   	46.729379	287.382   	46.729379	287.382   	
93.572000	81.288    	0.775161	6.67002e+06	0.775161	47794.5   	46.819320	288.826   	46.819320	288.826   	
93.751850	80.8107   	0.776556	6.62264e+06	0.776556	47861.3   	46.909261	290.281   	46.909261	290.281   	
93.931700	80.3377   	0.777950	6.5757e+06	0.777950	47928.4   	46.999202	291.749   	46.999202	291.749   	
94.111550	79.869    	0.779345	6.52917e+06	0.779345	47995.7   	47.089143	293.228   	47.089143	293.228   	
94.291400	79.4044   	0.780739	6.48305e+06	0.780739	48063.4   	47.179084	294.72    	47.179084	294.72    	
94.471250	78.944    	0.782134	6.43735e+06	0.782134	48131.3   	47.269025	296.223   	47.269025	296.223   	
94.651100	78.4876   	0.783528	6.39205e+06	0.783528	48199.6   	47.358966	297.74    	47.358966	297.74    	
94.830950	78.0354   	0.784923	6.34716e+06	0.784923	48268.2   	47.448907	299.269   	47.448907	299.269   	
95.010800	77.5871   	0.786317	6.30267e+06	0.786317	48337     	47.538848	300.81    	47.538848	300.81    	
95.190650	77.1429   	0.787712	6.25856e+06	0.787712	48406.2   	47.628789	302.365   	47.628789	302.365   	
95.370500	76.7025   	0.789106	6.21485e+06	0.789106	48475.8   	47.718730	303.932   	47.718730	303.932   	
95.550350	76.2661   	0.790501	6.17152e+06	0.790501	48545.6   	47.808671	305.513   	47.808671	305.513   	
95.730200	75.8335   	0.791896	6.12857e+06	0.791896	48615.7   	47.898612	307.107   	47.898612	307.107   	
95.910050	75.4047   	0.793290	6.08601e+06	0.793290	48686.2   	47.988553	308.714   	47.988553	308.714   	
96.089900	74.9796   	0.794685	6.04381e+06	0.794685	48756.9   	48.078494	310.335   	48.078494	310.335   	
96.269750	74.5583   	0.796079	6.00199e+06	0.796079	48828.1   	48.168435	311.969   	48.168435	311.969   	
96.449600	74.1407   	0.797474	5.96053e+06	0.797474	48899.5   	48.258376	313.618   	48.258376	313.618   	
96.629450	73.7267   	0.798868	5.91942e+06	0.798868	48971.2   	48.348317	315.28    	48.348317	315.28    	
96.809300	73.3163   	0.800263	5.87869e+06	0.800263	49043.3   	48.438258	316.956   	48.438258	316.956   	
96.989150	72.9095   	0.801657	5.8383e+06	0.801657	49115.7   	48.528199	318.647   	48.528199	318.647   	
97.169000	72.5062   	0.803052	5.79827e+06	0.803052	49188.4   	48.618140	320.352   	48.618140	320.352   	
97.348850	72.1065   	0.804446	5.75858e+06	0.804446	49261.5   	48.708081	322.071   	48.708081	322.071   	
97.528700	71.7101   	0.805841	5.71923e+06	0.805841	49334.9   	48.798022	323.806   	48.798022	323.806   	
97.708550	71.3172   	0.807235	5.68023e+06	0.807235	49408.6   	48.887963	325.555   	48.887963	325.555   	
97.888400	70.9277   	0.808630	5.64157e+06	0.808630	49482.7   	48.977904	327.319   	48.977904	327.319   	
98.068250	70.5415   	0.810025	5.60322e+06	0.810025	49557.1   	49.067845	329.099   	49.067845	329.099   	
98.248100	70.1587   	0.811419	5.56523e+06	0.811419	49631.9   	49.157786	330.894   	49.157786	330.894   	
98.427950	69.7791   	0.812814	5.52754e+06	0.812814	49707     	49.247727	332.704   	49.247727	332.704   	
98.607800	69.4028   	0.814208	5.49019e+06	0.814208	49782.4   	49.337668	334.53    	49.337668	334.53    	
98.787650	69.0297   	0.815603	5.45315e+06	0.815603	49858.3   	49.427609	336.372   	49.427609	336.372   	
98.967500	68.6597   	0.816997	5.41643e+06	0.816997	49934.4   	49.517550	338.23    	49.517550	338.23    	
99.147350	68.2929   	0.818392	5.38002e+06	0.818392	50010.9   	49.607491	340.104   	49.607491	340.104   	
99.327200	67.9293   	0.819786	5.34393e+06	0.819786	50087.8   	49.697432	341.995   	49.697432	341.995   	
99.507050	67.5687   	0.821181	5.30813e+06	0.821181	50165     	49.787373	343.902   	49.787373	343.902   	
99.686900	67.2111   	0.822575	5.27265e+06	0.822575	50242.6   	49.877314	345.826   	49.877314	345.826   	
99.866750	66.8566   	0.823970	5.23746e+06	0.823970	50320.6   	49.967255	347.767   	49.967255	347.767   	
100.046600	66.5051   	0.825364	5.20257e+06	0.825364	50398.8   	50.057196	349.725   	50.057196	349.725   	
100.226450	66.1565   	0.826759	5.16798e+06	0.826759	50477.6   	50.147137	351.701   	50.147137	351.701   	
100.406300	65.8109   	0.828154	5.13367e+06	0.828154	50556.6   	50.237078	353.694   	50.237078	353.694   	
100.586150	65.4681   	0.829548	5.09966e+06	0.829548	50636     	50.327019	355.705   	50.327019	355.705   	
100.766000	65.1282   	0.830943	5.06593e+06	0.830943	50715.8   	50.416960	357.733   	50.416960	357.733   	
100.945850	64.7912   	0.832337	5.03248e+06	0.832337	50796     	50.506901	359.78    	50.506901	359.78    	
101.125700	64.457    	0.833732	4.99932e+06	0.833732	50876.5   	50.596842	361.845   	50.596842	361.845   	
101.305550	64.1255   	0.835126	4.96643e+06	0.835126	50957.5   	50.686783	363.929   	50.686783	363.929   	
101.485400	63.7968   	0.836521	4.93382e+06	0.836521	51038.7   	50.776724	366.031   	50.776724	366.031   	
101.665250	63.4709   	0.837915	4.90147e+06	0.837915	51120.4   	50.866665	368.152   	50.866665	368.152   	
101.845100	63.1476   	0.839310	4.8694e+06	0.839310	51202.5   	50.956606	370.293   	50.956606	370.293   	
102.024950	62.827    	0.840704	4.8376e+06	0.840704	51284.9   	51.046547	372.453   	51.046547	372.453   	
102.204800	62.5091   	0.842099	4.80605e+06	0.842099	51367.9   	51.136488	374.632   	51.136488	374.632   	
102.384650	62.1938   	0.843493	4.77477e+06	0.843493	51451.1   	51.226429	376.831   	51.226429	376.831   	
102.564500	61.8811   	0.844888	4.74375e+06	0.844888	51534.7   	51.316370	379.051   	51.316370	379.051   	
102.744350	61.5709   	0.846283	4.71298e+06	0.846283	51618.8   	51.406311	381.29    	51.406311	381.29    	
102.924200	61.2633   	0.847677	4.68247e+06	0.847677	51703.2   	51.496252	383.55    	51.496252	383.55    	
103.104050	60.9582   	0.849072	4.6522e+06	0.849072	51788.1   	51.586193	385.831   	51.586193	385.831   	
103.283900	60.6556   	0.850466	4.62219e+06	0.850466	51873.4   	51.676134	388.133   	51.676134	388.133   	
103.463750	60.3555   	0.851861	4.59242e+06	0.851861	51959     	51.766075	390.456   	51.766075	390.456   	
103.643600	60.0578   	0.853255	4.5629e+06	0.853255	52045.2   	51.856016	392.801   	51.856016	392.801   	
103.823450	59.7625   	0.854650	4.53361e+06	0.854650	52131.7   	51.945957	395.167   	51.945957	395.167   	
104.003300	59.4697   	0.856044	4.50457e+06	0.856044	52218.6   	52.035898	397.555   	52.035898	397.555   	
104.183150	59.1792   	0.857439	4.47576e+06	0.857439	52306     	52.125839	399.966   	52.125839	399.966   	
104.363000	58.891    	0.858833	4.44719e+06	0.858833	52393.7   	52.215780	402.399   	52.215780	402.399   	
104.542850	58.6052   	0.860228	4.41885e+06	0.860228	52481.9   	52.305721	404.855   	52.305721	404.855   	
104.722700	58.3217   	0.861623	4.39074e+06	0.861623	52570.6   	52.395662	407.334   	52.395662	407.334   	
104.902550	58.0405   	0.863017	4.36286e+06	0.863017	52659.6   	52.485603	409.836   	52.485603	409.836   	
105.082400	57.7615   	0.864412	4.3352e+06	0.864412	52749.1   	52.575544	412.362   	52.575544	412.362   	
105.262250	57.4848   	0.865806	4.30777e+06	0.865806	52839     	52.665485	414.912   	52.665485	414.912   	
105.442100	57.2103   	0.867201	4.28056e+06	0.867201	52929.4   	52.755426	417.485   	52.755426	417.485   	
105.621950	56.938    	0.868595	4.25356e+06	0.868595	53020.2   	52.845367	420.084   	52.845367	420.084   	
105.801800	56.6679   	0.869990	4.22679e+06	0.869990	53111.5   	52.935308	422.707   	52.935308	422.707   	
105.981650	56.3999   	0.871384	4.20022e+06	0.871384	53203.2   	53.025249	425.355   	53.025249	425.355   	
106.161500	56.1341   	0.872779	4.17388e+06	0.872779	53295.4   	53.115190	428.028   	53.115190	428.028   	
106.341350	55.8703   	0.874173	4.14774e+06	0.874173	53387.9   	53.205131	430.727   	53.205131	430.727   	
106.521200	55.6087   	0.875568	4.12181e+06	0.875568	53481.1   	53.295072	433.452   	53.295072	433.452   	
106.701050	55.3492   	0.876962	4.09609e+06	0.876962	53574.6   	53.385013	436.203   	53.385013	436.203   	
106.880900	55.0917   	0.878357	4.07057e+06	0.878357	53668.6   	53.474954	438.981   	53.474954	438.981   	
107.060750	54.8362   	0.879752	4.04526e+06	0.879752	53763.1   	53.564895	441.786   	53.564895	441.786   	
107.240600	54.5827   	0.881146	4.02014e+06	0.881146	53858     	53.654836	444.618   	53.654836	444.618   	
107.420450	54.3313   	0.882541	3.99523e+06	0.882541	53953.4   	53.744777	447.478   	53.744777	447.478   	
107.600300	54.0818   	0.883935	3.97051e+06	0.883935	54049.3   	53.834718	450.365   	53.834718	450.365   	
107.780150	53.8343   	0.885330	3.94599e+06	0.885330	54145.6   	53.924659	453.281   	53.924659	453.281   	
107.960000	53.5887   	0.886724	3.92166e+06	0.886724	54242.5   	54.014600	456.225   	54.014600	456.225   	
108.139850	53.3451   	0.888119	3.89753e+06	0.888119	54339.8   	54.104541	459.198   	54.104541	459.198   	
108.319700	53.1033   	0.889513	3.87358e+06	0.889513	54437.7   	54.194482	462.201   	54.194482	462.201   	
108.499550	52.8635   	0.890908	3.84983e+06	0.890908	54536     	54.284423	465.233   	54.284423	465.233   	
108.679400	52.6255   	0.892302	3.82625e+06	0.892302	54634.8   	54.374364	468.296   	54.374364	468.296   	
108.859250	52.3894   	0.893697	3.80287e+06	0.893697	54734.2   	54.464305	471.388   	54.464305	471.388   	
109.039100	52.1551   	0.895091	3.77966e+06	0.895091	54834     	54.554246	474.512   	54.554246	474.512   	
109.218950	51.9226   	0.896486	3.75664e+06	0.896486	54934.3   	54.644187	477.667   	54.644187	477.667   	
109.398800	51.6919   	0.897881	3.7338e+06	0.897881	55035.2   	54.734128	480.853   	54.734128	480.853   	
109.578650	51.463    	0.899275	3.71113e+06	0.899275	55136.5   	54.824069	484.071   	54.824069	484.071   	
109.758500	51.2359   	0.900670	3.68865e+06	0.900670	55238.4   	54.914010	487.322   	54.914010	487.322   	
109.938350	51.0105   	0.902064	3.66633e+06	0.902064	55340.8   	55.003951	490.606   	55.003951	490.606   	
110.118200	50.7869   	0.903459	3.64419e+06	0.903459	55443.7   	55.093892	493.922   	55.093892	493.922   	
110.298050	50.565    	0.904853	3.62223e+06	0.904853	55547.2   	55.183833	497.273   	55.183833	497.273   	
110.477900	50.3448   	0.906248	3.60042e+06	0.906248	55651.2   	55.273774	500.657   	55.273774	500.657   	
110.657750	50.1263   	0.907642	3.5788e+06	0.907642	55755.7   	55.363715	504.076   	55.363715	504.076   	
110.837600	49.9095   	0.909037	3.55733e+06	0.909037	55860.8   	55.453656	507.53    	55.453656	507.53    	
111.017450	49.6943   	0.910431	3.53603e+06	0.910431	55966.3   	55.543597	511.02    	55.543597	511.02    	
111.197300	49.4808   	0.911826	3.5149e+06	0.911826	56072.5   	55.633538	514.545   	55.633538	514.545   	
111.377150	49.2689   	0.913221	3.49393e+06	0.913221	56179.2   	55.723479	518.107   	55.723479	518.107   	
111.557000	49.0586   	0.914615	3.47312e+06	0.914615	56286.5   	55.813420	521.705   	55.813420	521.705   	
111.736850	48.8499   	0.916010	3.45247e+06	0.916010	56394.3   	55.903361	525.341   	55.903361	525.341   	
111.916700	48.6428   	0.917404	3.43197e+06	0.917404	56502.7   	55.993302	529.014   	55.993302	529.014   	
112.096550	48.4373   	0.918799	3.41164e+06	0.918799	56611.6   	56.083243	532.726   	56.083243	532.726   	
112.276400	48.2334   	0.920193	3.39145e+06	0.920193	56721.2   	56.173184	536.477   	56.173184	536.477   	
112.456250	48.0309   	0.921588	3.37143e+06	0.921588	56831.2   	56.263125	540.267   	56.263125	540.267   	
112.636100	47.8301   	0.922982	3.35155e+06	0.922982	56942     	56.353066	544.096   	56.353066	544.096   	
112.815950	47.6307   	0.924377	3.33182e+06	0.924377	57053.2   	56.443007	547.966   	56.443007	547.966   	
112.995800	47.4328   	0.925771	3.31225e+06	0.925771	57165.1   	56.532948	551.877   	56.532948	551.877   	
113.175650	47.2365   	0.927166	3.29282e+06	0.927166	57277.5   	56.622889	555.829   	56.622889	555.829   	
113.355500	47.0416   	0.928560	3.27354e+06	0.928560	57390.5   	56.712830	559.824   	56.712830	559.824   	
113.535350	46.8481   	0.929955	3.25441e+06	0.929955	57504.3   	56.802771	563.86    	56.802771	563.86    	
113.715200	46.6562   	0.931350	3.23542e+06	0.931350	57618.5   	56.892712	567.94    	56.892712	567.94    	
113.895050	46.4656   	0.932744	3.21657e+06	0.932744	57733.4   	56.982653	572.064   	56.982653	572.064   	
114.074900	46.2765   	0.934139	3.19787e+06	0.934139	57848.9   	57.072594	576.232   	57.072594	576.232   	
114.254750	46.0888   	0.935533	3.17931e+06	0.935533	57964.9   	57.162535	580.445   	57.162535	580.445   	
114.434600	45.9025   	0.936928	3.16088e+06	0.936928	58081.7   	57.252476	584.703   	57.252476	584.703   	
114.614450	45.7176   	0.938322	3.14259e+06	0.938322	58199     	57.342417	589.008   	57.342417	589.008   	
114.794300	45.5341   	0.939717	3.12444e+06	0.939717	58317     	57.432358	593.359   	57.432358	593.359   	
114.974150	45.352    	0.941111	3.10643e+06	0.941111	58435.7   	57.522299	597.757   	57.522299	597.757   	
115.154000	45.1712   	0.942506	3.08855e+06	0.942506	58554.9   	57.612240	602.204   	57.612240	602.204   	
115.333850	44.9917   	0.943900	3.0708e+06	0.943900	58674.9   	57.702181	606.699   	57.702181	606.699   	
115.513700	44.8136   	0.945295	3.05319e+06	0.945295	58795.4   	57.792122	611.244   	57.792122	611.244   	
115.693550	44.6368   	0.946689	3.03571e+06	0.946689	58916.7   	57.882063	615.839   	57.882063	615.839   	
115.873400	44.4613   	0.948084	3.01835e+06	0.948084	59038.6   	57.972004	620.484   	57.972004	620.484   	
116.053250	44.2871   	0.949479	3.00113e+06	0.949479	59161.1   	58.061945	625.181   	58.061945	625.181   	
116.233100	44.1142   	0.950873	2.98403e+06	0.950873	59284.4   	58.151886	629.931   	58.151886	629.931   	
116.412950	43.9425   	0.952268	2.96706e+06	0.952268	59408.3   	58.241827	634.733   	58.241827	634.733   	
116.592800	43.7722   	0.953662	2.95021e+06	0.953662	59532.9   	58.331768	639.589   	58.331768	639.589   	
116.772650	43.603    	0.955057	2.93349e+06	0.955057	59658.3   	58.421709	644.499   	58.421709	644.499   	
116.952500	43.4352   	0.956451	2.9169e+06	0.956451	59784.2   	58.511650	649.464   	58.511650	649.464   	
117.132350	43.2685   	0.957846	2.90042e+06	0.957846	59911     	58.601591	654.486   	58.601591	654.486   	
117.312200	43.1031   	0.959240	2.88407e+06	0.959240	60038.3   	58.691532	659.564   	58.691532	659.564   	
117.492050	42.9389   	0.960635	2.86783e+06	0.960635	60166.4   	58.781473	664.7     	58.781473	664.7     	
